simFrame,simTime,wheelId_1,flags_1,wheelX_1,wheelY_1,wheelId_2,flags_2,wheelX_2,wheelY_2,wheelId_3,flags_3,wheelX_3,wheelY_3,wheelId_4,flags_4,wheelX_4,wheelY_4,id,lateralDist,yawRel,type,id.1,lateralDist.1,yawRel.1,type.1,id.2,lateralDist.2,yawRel.2,type.2,id.3,lateralDist.3,yawRel.3,type.3,id.4,lateralDist.4,yawRel.4,type.4,id.5,lateralDist.5,yawRel.5,type.5,id.6,lateralDist.6,yawRel.6,type.6,id.7,lateralDist.7,yawRel.7,type.7,id.8,lateralDist.8,yawRel.8,type.8,id.9,lateralDist.9,yawRel.9,type.9,id.10,lateralDist.10,yawRel.10,type.10,id.11,lateralDist.11,yawRel.11,type.11,id.12,lateralDist.12,yawRel.12,type.12,id.13,lateralDist.13,yawRel.13,type.13,objectId_0,X_0,Y_0,yaw_angle_0,Vx_0,Vy_0,Ax_0,Ay_0,objectId_1,X_1,Y_1,yaw_angle_1,Vx_1,Vy_1,Ax_1,Ay_1,objectId_2,X_2,Y_2,yaw_angle_2,Vx_2,Vy_2,Ax_2,Ay_2,playerId,lightMask,playerId.1,lightMask.1,playerId.2,lightMask.2,playerId.3,lightMask.3,playerId.4,lightMask.4,playerId.5,lightMask.5
2278,37.9500019792,1.0,                    0x1,258.9648243001,-24.4409235752,2.0,                    0x1,258.7658622118,-25.9074889779,3.0,                    0x1,257.016883874,-25.6702132436,4.0,                    0x1,257.2158459623,-24.203647841,0,1.75654459,0.0002595634,2,1,1.7517555952,0.0004471976,1,2,-1.6675792933,0.0002595634,1,3,-1.6814557314,-0.0001404921,1,4,5.7515444756,0.0002595634,1,5,5.7516169548,0.00021828,1,6,-4.7525792122,0.0002595634,1,7,-4.752102375,-0.000278298,1,8,9.5594654083,0.0002595634,2,9,9.5585327148,-0.0011845393,2,10,-8.3175792694,0.0002595634,1,11,-8.3169641495,-0.0002954642,1,12,13.2194652557,0.0002595634,1,13,13.2191753387,-0.001251476,1,2,267.7322665726,-26.3593009394,-0.1319645047,0.0232830048,0.0129589438,-0.0011503268,-0.0007798183,3.0,302.4980891043,-27.0039837156,-0.1265614629,-0.5239739418,0.1127459407,-0.0019825505,-0.0069930768,1.0,257.1163649182,-24.9369305423,-0.1348420978,5.4839859009,-0.7438426614,0.0021562718,0.008358364,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2279,37.9666686468,1.0,                    0x1,259.0562117277,-24.4532709059,2.0,                    0x1,258.8572874897,-25.9198414431,3.0,                    0x1,257.1083030287,-25.6826108479,4.0,                    0x1,257.3072272667,-24.2160403108,0,1.7565649748,0.0002593363,2,1,1.7517697811,0.0005004759,1,2,-1.6675995588,0.0002593363,1,3,-1.6814553738,-0.0002434889,1,4,5.7515649796,0.0002593363,1,5,5.7516317368,0.0002183135,1,6,-4.7525997162,0.0002593363,1,7,-4.7521305084,-0.0003297965,1,8,9.5593500137,0.0002593363,2,9,9.5584144592,-0.0011938147,2,10,-8.3175992966,0.0002593363,1,11,-8.3169927597,-0.0003345648,1,12,13.2193498611,0.0002593363,1,13,13.2190561295,-0.0012116778,1,2,267.8240546719,-26.3714802376,-0.1319416165,0.0232639313,0.0129454732,-0.0011511453,-0.0007944047,3.0,302.5807560191,-27.0145016222,-0.1265571713,-0.5240068436,0.1126289368,-0.001982776,-0.0070049511,1.0,257.2077651477,-24.9493255793,-0.1348162889,5.4840216637,-0.7437033057,0.0021550306,0.0083587607,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2280,37.9833353143,1.0,                    0x1,259.1475997421,-24.4656158872,2.0,                    0x1,258.9487133765,-25.9321915608,3.0,                    0x1,257.1997227899,-25.695006131,4.0,                    0x1,257.3986091555,-24.2284304574,0,1.7565852404,0.0002590942,2,1,1.7517842054,0.000553848,1,2,-1.6676199436,0.0002590942,1,3,-1.6814545393,6.9773e-05,1,4,5.7515854836,0.0002590942,1,5,5.7516469955,0.0002183328,1,6,-4.7526197433,0.0002590942,1,7,-4.752158165,-0.0003817717,1,8,9.5592346191,0.0002590942,2,9,9.5582971573,-0.001203123,2,10,-8.3176202774,0.0002590942,1,11,-8.3170223236,-0.000290219,1,12,13.2192344666,0.0002590942,1,13,13.2189378738,-0.0012248739,1,2,267.9158430489,-26.3836574426,-0.1319187284,0.0232448578,0.0129317045,-0.0011521606,-0.0008086222,3.0,302.663422981,-27.0250191591,-0.126552403,-0.5240397453,0.112511754,-0.0019831943,-0.0070164205,1.0,257.2991659727,-24.9617182942,-0.1347904652,5.4840574265,-0.7435639501,0.0021539824,0.0083587524,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2281,38.0000019819,1.0,                    0x1,259.2389883581,-24.477958574,2.0,                    0x1,259.0401398431,-25.9445393801,3.0,                    0x1,257.2911431356,-25.7073990898,4.0,                    0x1,257.4899916506,-24.2408182836,0,1.7566056252,0.0002588672,2,1,1.7517986298,0.0002077545,1,2,-1.6676403284,0.0002588672,1,3,-1.6814535856,-3.36805933329742e-05,1,4,5.7516055107,0.0002588672,1,5,5.7516622543,0.0002183677,1,6,-4.7526402473,0.0002588672,1,7,-4.7521858215,-0.0002859274,1,8,9.5591192245,0.0002588672,2,9,9.5581798553,-0.0012124344,2,10,-8.3176403046,0.0002588672,1,11,-8.3170499802,-0.0003297965,1,12,13.219119072,0.0002588672,1,13,13.2188196182,-0.0012380813,1,2,268.0076317031,-26.3958325582,-0.1318958402,0.0232257843,0.0129176974,-0.0011534038,-0.00082323,3.0,302.7460899895,-27.0355363295,-0.1265481114,-0.5240731239,0.1123943925,-0.0019838367,-0.0070282456,1.0,257.3905673931,-24.9741086867,-0.1347646564,5.4840931892,-0.7434245944,0.0021531584,0.0083590997,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2282,38.0166686494,1.0,                    0x1,259.3303775608,-24.4902989113,2.0,                    0x1,259.1315669185,-25.9568848519,3.0,                    0x1,257.3825640878,-25.7197897273,4.0,                    0x1,257.5813747301,-24.2532037866,0,1.7566258907,0.0002586253,2,1,1.7518134117,0.0002613474,1,2,-1.667660594,0.0002586253,1,3,-1.6814525127,-0.0001371543,1,4,5.7516260147,0.0002586253,1,5,5.75167799,0.0002183882,1,6,-4.7526607513,0.0002586253,1,7,-4.7522130013,-0.0003379027,1,8,9.5590047836,0.0002586253,2,9,9.5580625534,-0.0012217787,2,10,-8.3176603317,0.0002586253,1,11,-8.3170785904,-0.0002849738,1,12,13.219004631,0.0002586253,1,13,13.2187023163,-0.0011983744,1,2,268.0994206338,-26.4080055884,-0.131872952,0.0232067108,0.0129035115,-0.0011547015,-0.0008374867,3.0,302.8287570442,-27.0460531366,-0.1265433431,-0.5241060257,0.1122769117,-0.0019845299,-0.0070396852,1.0,257.4819694089,-24.9864967569,-0.1347388327,5.484128952,-0.7432852983,0.0021523854,0.0083590616,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2283,38.0333353169,1.0,                    0x1,259.4217673651,-24.5026369541,2.0,                    0x1,259.2229945737,-25.9692280253,3.0,                    0x1,257.4739856244,-25.7321780404,4.0,                    0x1,257.6727584158,-24.2655869691,0,1.7566461563,0.0002583984,2,1,1.7518284321,0.0003150639,1,2,-1.6676808596,0.0002583984,1,3,-1.6814510822,-0.0002411048,1,4,5.7516460419,0.0002583984,1,5,5.7516937256,0.0002184243,1,6,-4.7526807785,0.0002583984,1,7,-4.752240181,-0.0003898779,1,8,9.558889389,0.0002583984,2,9,9.5579462051,-0.0011578887,2,10,-8.3176813126,0.0002583984,1,11,-8.3171062469,-0.0003250281,1,12,13.2188892365,0.0002583984,1,13,13.2185850143,-0.0012116336,1,2,268.1912098406,-26.4201765373,-0.1318505406,0.0231876373,0.0128890276,-0.0011561147,-0.0008521485,3.0,302.9114241448,-27.0565695836,-0.1265390515,-0.5241389275,0.112159133,-0.0019853353,-0.0070514964,1.0,257.5733720201,-24.9988825048,-0.1347130239,5.4841647148,-0.7431459427,0.0021517246,0.008359395,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2284,38.0500019845,1.0,                    0x1,259.5131577561,-24.5149726473,2.0,                    0x1,259.3144228375,-25.9815688511,3.0,                    0x1,257.5654077673,-25.7445640322,4.0,                    0x1,257.7641426859,-24.2779678284,0,1.7566664219,0.0002581567,2,1,1.7518435717,0.0003688743,1,2,-1.6677011251,0.0002581567,1,3,-1.6814491749,7.11042375769466e-05,1,4,5.7516665459,0.0002581567,1,5,5.751709938,0.0002184461,1,6,-4.7527012825,0.0002581567,1,7,-4.7522673607,-0.0002945105,1,8,9.5587749481,0.0002581567,2,9,9.5578298569,-0.0011672681,2,10,-8.3177013397,0.0002581567,1,11,-8.3171339035,-0.0002806822,1,12,13.2187747955,0.0002581567,1,13,13.2184677124,-0.0012249338,1,2,268.2829993227,-26.4323454089,-0.1318276525,0.023168087,0.0128743052,-0.0011574811,-0.0008664709,3.0,302.9940912907,-27.0670856737,-0.12653476,-0.5241718292,0.112041235,-0.0019860901,-0.0070629362,1.0,257.6647752266,-25.0112659303,-0.1346872002,5.4842004776,-0.743006587,0.0021510136,0.0083593568,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2285,38.066668652,1.0,                    0x1,259.6045487484,-24.527306046,2.0,                    0x1,259.4058516811,-25.9939073784,3.0,                    0x1,257.6568304946,-25.7569476995,4.0,                    0x1,257.855527562,-24.2903463671,0,1.7566866875,0.0002579299,2,1,1.7518589497,0.0004228082,1,2,-1.6677212715,0.0002579299,1,3,-1.6814472675,-3.32037561747711e-05,1,4,5.751686573,0.0002579299,1,5,5.7517261505,0.0002184835,1,6,-4.7527213097,0.0002579299,1,7,-4.7522935867,-0.0003464858,1,8,9.5586605072,0.0002579299,2,9,9.5577135086,-0.0011766506,2,10,-8.3177213669,0.0002579299,1,11,-8.3171615601,-0.0003202597,1,12,13.2186603546,0.0002579299,1,13,13.2183513641,-0.0011852885,1,2,268.3747890798,-26.444512207,-0.1318052411,0.0231490135,0.0128594041,-0.0011589123,-0.000881203,3.0,303.0767584816,-27.07760141,-0.1265304685,-0.5242052078,0.1119230986,-0.0019869066,-0.0070747541,1.0,257.7561790283,-25.0236470333,-0.1346613914,5.4842362404,-0.7428672314,0.0021503642,0.0083596967,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2286,38.0833353195,1.0,                    0x1,259.6959403273,-24.5396370951,2.0,                    0x1,259.4972811331,-26.0062435581,3.0,                    0x1,257.7482538281,-25.7693290456,4.0,                    0x1,257.9469130223,-24.3027225826,0,1.7567068338,0.0002576884,2,1,1.7518744469,0.0004768358,1,2,-1.6677415371,0.0002576884,1,3,-1.6814450026,-0.0001376311,1,4,5.751707077,0.0002576884,1,5,5.751742363,0.0002185065,1,6,-4.7527413368,0.0002576884,1,7,-4.7523202896,-0.0003989378,1,8,9.5585451126,0.0002576884,2,9,9.557598114,-0.0011860661,2,10,-8.317741394,0.0002576884,1,11,-8.3171882629,-0.0002763907,1,12,13.2185459137,0.0002576884,1,13,13.2182350159,-0.0011986406,1,2,268.4665791111,-26.4566769359,-0.1317823529,0.02312994,0.0128442645,-0.0011602761,-0.0008955984,3.0,303.1594257172,-27.0881167958,-0.1265261769,-0.5242376328,0.1118048429,-0.0019876523,-0.0070862041,1.0,257.8475834252,-25.0360258141,-0.1346355677,5.4842715263,-0.7427279353,0.0021496443,0.0083596688,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2287,38.1000019871,1.0,                    0x1,259.7873325075,-24.5519658496,2.0,                    0x1,259.5887111648,-26.0185774393,3.0,                    0x1,257.8396777458,-25.7817080671,4.0,                    0x1,258.0382990886,-24.3150964774,0,1.7567270994,0.0002574618,2,1,1.7518901825,0.000530987,1,2,-1.6677616835,0.0002574618,1,3,-1.6814424992,0.0001739709,1,4,5.7517271042,0.0002574618,1,5,5.7517590523,0.0002185451,1,6,-4.7527618408,0.0002574618,1,7,-4.7523465157,-0.0003040473,1,8,9.5584306717,0.0002574618,2,9,9.5574827194,-0.0011954848,2,10,-8.3177614212,0.0002574618,1,11,-8.3172159195,-0.000316445,1,12,13.2184314728,0.0002574618,1,13,13.2181186676,-0.0012120039,1,2,268.5583694161,-26.4688395994,-0.1317599416,0.0231108665,0.0128288269,-0.001161674,-0.0009104065,3.0,303.2420929969,-27.0986318342,-0.1265218854,-0.5242705345,0.1116862893,-0.0019884291,-0.0070980371,1.0,257.9389884172,-25.0484022722,-0.1346097589,5.4843072891,-0.7425885797,0.0021489556,0.0083600236,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2288,38.1166686546,1.0,                    0x1,259.8787252742,-24.5642922544,2.0,                    0x1,259.6801418048,-26.0309089728,3.0,                    0x1,257.9311022696,-25.7940847672,4.0,                    0x1,258.129685739,-24.3274680489,0,1.7567472458,0.0002572204,2,1,1.7519061565,0.000585232,1,2,-1.667781949,0.0002572204,1,3,-1.6814397573,6.9058e-05,1,4,5.7517471313,0.0002572204,1,5,5.7517757416,0.0002185694,1,6,-4.752781868,0.0002572204,1,7,-4.7523722649,-0.0003564993,1,8,9.5583171844,0.0002572204,2,9,9.5573682785,-0.0012049362,2,10,-8.3177814484,0.0002572204,1,11,-8.3172426224,-0.0002720992,1,12,13.2183170319,0.0002572204,1,13,13.218003273,-0.00117245,1,2,268.6501599942,-26.4810002016,-0.1317375302,0.0230913162,0.0128131509,-0.0011634309,-0.0009248191,3.0,303.3247603204,-27.1091465285,-0.1265175939,-0.5243039131,0.1115676165,-0.0019895618,-0.0071094453,1.0,258.0303940043,-25.060776408,-0.1345839351,5.4843430519,-0.742449224,0.0021486229,0.0083599538,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2289,38.1333353221,1.0,                    0x1,259.970118642,-24.5766163646,2.0,                    0x1,259.7715730244,-26.0432382076,3.0,                    0x1,258.0225273776,-25.8064591428,4.0,                    0x1,258.2210729953,-24.3398372997,0,1.7567673922,0.0002569939,2,1,1.7519220114,0.0002400393,1,2,-1.6678020954,0.0002569939,1,3,-1.6814367771,-3.60647791239899e-05,1,4,5.7517671585,0.0002569939,1,5,5.7517924309,0.0002186093,1,6,-4.7528018951,0.0002569939,1,7,-4.7523980141,-0.0002616087,1,8,9.5582027435,0.0002569939,2,9,9.5572528839,-0.001141148,2,10,-8.3178024292,0.0002569939,1,11,-8.3172693253,-0.0003126303,1,12,13.2182025909,0.0002569939,1,13,13.2178869247,-0.0011858651,1,2,268.7419508448,-26.4931587466,-0.1317151189,0.0230717659,0.0127972364,-0.0011650793,-0.0009396616,3.0,303.4074276873,-27.1196608818,-0.1265137792,-0.5243372917,0.1114487052,-0.001990583,-0.0071212549,1.0,258.1218001865,-25.0731482212,-0.1345581263,5.4843788147,-0.7423098683,0.0021481789,0.0083602853,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2290,38.1500019897,1.0,                    0x1,260.0615125962,-24.588938125,2.0,                    0x1,259.8630048523,-26.0555650948,3.0,                    0x1,258.1139530916,-25.8188311969,4.0,                    0x1,258.3124608356,-24.3522042271,0,1.7567874193,0.0002567527,2,1,1.7519382238,0.0002945051,1,2,-1.6678221226,0.0002567527,1,3,-1.6814336777,-0.0001414458,1,4,5.7517876625,0.0002567527,1,5,5.751809597,0.0002186348,1,6,-4.7528223991,0.0002567527,1,7,-4.7524237633,-0.0003145377,1,8,9.5580883026,0.0002567527,2,9,9.557138443,-0.0011506347,2,10,-8.3178224564,0.0002567527,1,11,-8.3172950745,-0.0002687613,1,12,13.2180891037,0.0002567527,1,13,13.2177724838,-0.0011993212,1,2,268.8337419673,-26.5053152383,-0.1316927075,0.0230526924,0.012781024,-0.0011665382,-0.0009541824,3.0,303.4900950971,-27.1301748972,-0.1265094876,-0.5243701935,0.1113296151,-0.001991412,-0.0071327145,1.0,258.2132069636,-25.085517712,-0.1345323026,5.4844145775,-0.7421705127,0.0021475428,0.0083602667,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2291,38.1666686572,1.0,                    0x1,260.1529071441,-24.6012575632,2.0,                    0x1,259.954437274,-26.0678896586,3.0,                    0x1,258.2053794005,-25.8312009278,4.0,                    0x1,258.4038492707,-24.3645688324,0,1.7568075657,0.0002565115,2,1,1.7519546747,0.0003490795,1,2,-1.6678422689,0.0002565115,1,3,-1.6814302206,0.0001693775,1,4,5.7518076897,0.0002565115,1,5,5.7518267632,0.000218661,1,6,-4.7528424263,0.0002565115,1,7,-4.7524490356,-0.0003669898,1,8,9.5579748154,0.0002565115,2,9,9.5570240021,-0.0011601393,2,10,-8.3178424835,0.0002565115,1,11,-8.3173217773,-0.0003092925,1,12,13.2179746628,0.0002565115,1,13,13.2176570892,-0.0011598441,1,2,268.9255333613,-26.5174696809,-0.1316702962,0.0230331421,0.0127646327,-0.00116795,-0.0009691236,3.0,303.5727625495,-27.1406885781,-0.1265051961,-0.5244035721,0.1112103462,-0.001992191,-0.0071445681,1.0,258.3046143356,-25.0978848801,-0.1345064789,5.4844503403,-0.742031157,0.0021468569,0.008360642,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2292,38.1833353247,1.0,                    0x1,260.244302293,-24.6135747067,2.0,                    0x1,260.0458702749,-26.0802119239,3.0,                    0x1,258.2968062934,-25.8435683343,4.0,                    0x1,258.4952383114,-24.376931117,0,1.7568275928,0.0002562853,2,1,1.7519712448,0.0004037773,1,2,-1.6678624153,0.0002562853,1,3,-1.6814266443,6.36343756923452e-05,1,4,5.7518277168,0.0002562853,1,5,5.7518439293,0.0003404029,1,6,-4.7528624535,0.0002562853,1,7,-4.7524738312,-0.000272576,1,8,9.5578613281,0.0002562853,2,9,9.5569105148,-0.0011696472,2,10,-8.3178625107,0.0002562853,1,11,-8.3173475266,-0.0002654234,1,12,13.2178611755,0.0002562853,1,13,13.2175426483,-0.0011733371,1,2,269.017325026,-26.5296220785,-0.1316478848,0.0230135918,0.012748003,-0.0011692124,-0.0009837346,3.0,303.655430044,-27.1512019275,-0.1265013814,-0.5244364738,0.1110908389,-0.0019928181,-0.007156065,1.0,258.3960223024,-25.1102497256,-0.1344806701,5.4844861031,-0.7418918014,0.0021460191,0.0083606606,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2293,38.2000019923,1.0,                    0x1,260.3356980279,-24.6258895004,2.0,                    0x1,260.137303884,-26.0925318414,3.0,                    0x1,258.388233792,-25.8559334192,4.0,                    0x1,258.586627936,-24.3892910782,0,1.7568477392,0.0002560443,2,1,1.7519879341,0.0004585688,1,2,-1.6678824425,0.0002560443,1,3,-1.6814228296,-4.22636621806305e-05,1,4,5.751847744,0.0002560443,1,5,5.7518615723,0.0003404299,1,6,-4.7528824806,0.0002560443,1,7,-4.7524991035,-0.0003255049,1,8,9.5577468872,0.0002560443,2,9,9.5567970276,-0.0011791879,2,10,-8.3178825378,0.0002560443,1,11,-8.3173732758,-0.0003059546,1,12,13.2177476883,0.0002560443,1,13,13.2174282074,-0.0011868712,1,2,269.1091169608,-26.541772435,-0.1316254735,0.0229940414,0.0127310753,-0.0011703969,-0.0009983885,3.0,303.7380975803,-27.1617149487,-0.1264970899,-0.5244698524,0.1109712124,-0.0019933648,-0.0071675788,1.0,258.487430864,-25.1226122487,-0.1344548464,5.4845218658,-0.7417524457,0.0021451011,0.008360696,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2294,38.2166686598,1.0,                    0x1,260.4270943638,-24.6382019993,2.0,                    0x1,260.2287380722,-26.1048494601,3.0,                    0x1,258.4796618745,-25.8682961794,4.0,                    0x1,258.6780181661,-24.4016487185,0,1.7568677664,0.0002558182,2,1,1.7520047426,0.0005134838,1,2,-1.6679024696,0.0002558182,1,3,-1.6814187765,-0.0001485984,1,4,5.7518677711,0.0002558182,1,5,5.7518792152,0.0003404725,1,6,-4.7529025078,0.0002558182,1,7,-4.7525238991,-0.0003789107,1,8,9.5576334,0.0002558182,2,9,9.5566835403,-0.0011154845,2,10,-8.317902565,0.0002558182,1,11,-8.3173980713,-0.0002625624,1,12,13.2176332474,0.0002558182,1,13,13.2173147202,-0.0012004166,1,2,269.2009091653,-26.5539207545,-0.131603539,0.022974968,0.0127139688,-0.0011715742,-0.0010134564,3.0,303.8207651579,-27.1722276448,-0.1264932752,-0.5245027542,0.1108513474,-0.0019939017,-0.0071794819,1.0,258.5788400203,-25.134972449,-0.1344290376,5.4845571518,-0.74161309,0.0021441735,0.0083611207,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2295,38.2333353274,1.0,                    0x1,260.5184912856,-24.6505121484,2.0,                    0x1,260.3201728683,-26.117164731,3.0,                    0x1,258.5710905625,-25.880656618,4.0,                    0x1,258.7694089798,-24.4140040353,0,1.7568877935,0.0002555774,2,1,1.7520217896,0.0005684924,1,2,-1.6679224968,0.0002555774,1,3,-1.6814143658,0.0001614219,1,4,5.7518877983,0.0002555774,1,5,5.7518968582,0.0003405008,1,6,-4.7529225349,0.0002555774,1,7,-4.7525482178,-0.0002844969,1,8,9.5575199127,0.0002555774,2,9,9.5565710068,-0.0011250604,2,10,-8.3179225922,0.0002555774,1,11,-8.3174238205,-0.0003030936,1,12,13.2175207138,0.0002555774,1,13,13.2172002792,-0.0011610417,1,2,269.2927016388,-26.5660670412,-0.1315811276,0.0229554176,0.0126965642,-0.0011726434,-0.0010281904,3.0,303.9034327764,-27.1827400191,-0.1264894605,-0.5245361328,0.1107313037,-0.0019943282,-0.0071910265,1.0,258.6702497711,-25.1473303267,-0.1344032139,5.4845929146,-0.7414737344,0.0021431355,0.0083611868,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2296,38.2500019949,1.0,                    0x1,260.6098888081,-24.6628200025,2.0,                    0x1,260.4116082435,-26.129477703,3.0,                    0x1,258.6625198343,-25.8930147318,4.0,                    0x1,258.8608003989,-24.4263570313,0,1.7569077015,0.0002553514,2,1,1.7520387173,0.0002240898,1,2,-1.667942524,0.0002553514,1,3,-1.681409955,5.4833431931911e-05,1,4,5.7519078255,0.0002553514,1,5,5.751914978,0.0003405446,1,6,-4.7529425621,0.0002553514,1,7,-4.7525725365,-0.0003379027,1,8,9.5574073792,0.0002553514,2,9,9.5564575195,-0.0011346394,2,10,-8.3179426193,0.0002553514,1,11,-8.317448616,-0.0002597014,1,12,13.2174072266,0.0002553514,1,13,13.217086792,-0.0011746389,1,2,269.3844943808,-26.5782112991,-0.1315591931,0.0229353905,0.0126789212,-0.0011741213,-0.0010432811,3.0,303.9861004355,-27.1932520748,-0.1264856458,-0.5245695114,0.1106110811,-0.001995161,-0.0072029035,1.0,258.7616601166,-25.1596858815,-0.134377405,5.4846286774,-0.7413343787,0.0021425041,0.0083615854,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2297,38.2666686624,1.0,                    0x1,260.7012869166,-24.6751255067,2.0,                    0x1,260.5030442265,-26.1417883271,3.0,                    0x1,258.7539497116,-25.9053705239,4.0,                    0x1,258.9521924016,-24.4387077036,0,1.7569277287,0.0002551107,2,1,1.7520560026,0.0002793193,1,2,-1.6679624319,0.0002551107,1,3,-1.6814053059,-5.1800405344693e-05,1,4,5.7519278526,0.0002551107,1,5,5.7519330978,0.0003405741,1,6,-4.7529625893,0.0002551107,1,7,-4.7525968552,-0.0002439658,1,8,9.5572938919,0.0002551107,2,9,9.5563459396,-0.0011442513,2,10,-8.3179626465,0.0002551107,1,11,-8.3174743652,-0.0003007094,1,12,13.2172937393,0.0002551107,1,13,13.2169733047,-0.0011882772,1,2,269.4762873906,-26.5903535323,-0.1315367818,0.0229158401,0.0126610398,-0.0011753686,-0.0010580481,3.0,304.0687681347,-27.2037638149,-0.1264818311,-0.52460289,0.1104906201,-0.0019957611,-0.0072144342,1.0,258.8530710566,-25.1720391137,-0.1343515813,5.4846644402,-0.7411950231,0.0021416401,0.0083616376,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2298,38.28333533,1.0,                    0x1,260.7926856182,-24.6874286884,2.0,                    0x1,260.594480803,-26.1540966277,3.0,                    0x1,258.8453801834,-25.9177239927,4.0,                    0x1,259.0435849987,-24.4510560534,0,1.7569476366,0.0002548701,2,1,1.752073288,0.0003346574,1,2,-1.6679824591,0.0002548701,1,3,-1.6814005375,-0.0001590888,1,4,5.7519478798,0.0002548701,1,5,5.7519512177,0.0003406042,1,6,-4.7529826164,0.0002548701,1,7,-4.752620697,-0.0002973715,1,8,9.5571804047,0.0002548701,2,9,9.5562334061,-0.0011538813,2,10,-8.3179826736,0.0002548701,1,11,-8.3174982071,-0.0002573172,1,12,13.2171802521,0.0002548701,1,13,13.2168607712,-0.0011489788,1,2,269.5680806676,-26.602493745,-0.1315148473,0.0228962898,0.0126428604,-0.0011765276,-0.0010732422,3.0,304.1514358736,-27.2142752428,-0.1264780164,-0.5246362686,0.1103699803,-0.0019962708,-0.0072263692,1.0,258.944482591,-25.184390023,-0.1343257576,5.4847002029,-0.7410556078,0.0021406857,0.0083620939,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2299,38.3000019975,1.0,                    0x1,260.8840849344,-24.6997296365,2.0,                    0x1,260.6859179285,-26.1664026848,3.0,                    0x1,258.936811216,-25.93007514,4.0,                    0x1,259.134978222,-24.4634020917,0,1.7569675446,0.0002546742,2,1,1.7520908117,0.0003901485,1,2,-1.668002367,0.0002546742,1,3,-1.6813952923,0.0001501189,1,4,5.7519674301,0.0002546742,1,5,5.7519693375,0.0003406797,1,6,-4.7530021667,0.0002546742,1,7,-4.7526445389,-0.0003512541,1,8,9.5570678711,0.0002546742,2,9,9.5561218262,-0.0011634845,2,10,-8.3180027008,0.0002546742,1,11,-8.3175230026,-0.0002983252,1,12,13.2170677185,0.0002546742,1,13,13.2167482376,-0.0011626242,1,2,269.6598742113,-26.6146319411,-0.1314929128,0.0228767395,0.0126249194,-0.0011760038,-0.0010768273,3.0,304.2341036518,-27.2247863615,-0.1264742017,-0.5246691704,0.110249579,-0.0019950955,-0.0072266728,1.0,259.035894719,-25.1967386158,-0.1342999786,5.4847354889,-0.7409166694,0.0021380465,0.008350919,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2300,38.316668665,1.0,                    0x1,260.9754848433,-24.7120282653,2.0,                    0x1,260.7773556468,-26.1787064216,3.0,                    0x1,259.0282428426,-25.9424239671,4.0,                    0x1,259.2263720391,-24.4757458108,0,1.7569875717,0.0002544785,2,1,1.7521084547,0.0004457482,1,2,-1.668022275,0.0002544785,1,3,-1.6813901663,4.27147679147311e-05,1,4,5.7519874573,0.0002544785,1,5,5.7519879341,0.0003407557,1,6,-4.7530221939,0.0002544785,1,7,-4.7526683807,-0.0002573172,1,8,9.5569553375,0.0002544785,2,9,9.5560102463,-0.0010998534,2,10,-8.318022728,0.0002544785,1,11,-8.3175477982,-0.0002554099,1,12,13.2169551849,0.0002544785,1,13,13.216635704,-0.0011762958,1,2,269.7516680211,-26.6267681249,-0.1314709783,0.0228571892,0.0126065016,-0.0011769131,-0.0010917126,3.0,304.3167714689,-27.2352971744,-0.126470387,-0.524702549,0.1101287603,-0.0019953514,-0.0072382559,1.0,259.1273074409,-25.2090848889,-0.1342741996,5.4847712517,-0.7407774925,0.0021368386,0.0083510233,2,                  0x400,3,                  0x400,1.0,0,,,,,,
