                simTime,               simFrame,               playerId,              lightMask,               steering,    steeringWheelTorque,               playerId,              lightMask,               steering,    steeringWheelTorque,               playerId,              lightMask,               steering,    steeringWheelTorque,               playerId,              lightMask,               steering,    steeringWheelTorque,               playerId,              lightMask,               steering,    steeringWheelTorque,
+4.0999999083578587e-01,                     42,                      2,                  0x400,-5.1537435501813889e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.6184198688715696e-03,+0.0000000000000000e+00,                      4,                  0x400,-2.4404177383985370e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+4.1999999061226845e-01,                     43,                      2,                  0x400,-5.1416567293927073e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.6141311284154654e-03,+0.0000000000000000e+00,                      4,                  0x400,-2.4347314320039004e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+4.2999999038875103e-01,                     44,                      2,                  0x400,-5.1293172873556614e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.6097443662583828e-03,+0.0000000000000000e+00,                      4,                  0x400,-2.4289266730193049e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+4.3999999016523361e-01,                     45,                      2,                  0x400,-5.1167275523766875e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.6052605137228966e-03,+0.0000000000000000e+00,                      4,                  0x400,-2.4230046255979687e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+4.4999998994171619e-01,                     46,                      2,                  0x400,-5.1038904348388314e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.6006795708090067e-03,+0.0000000000000000e+00,                      4,                  0x400,-2.4169667449314147e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+4.5999998971819878e-01,                     47,                      2,                  0x400,-5.0908076809719205e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.5960020031780005e-03,+0.0000000000000000e+00,                      4,                  0x400,-2.4108143406920135e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+4.6999998949468136e-01,                     48,                      2,                  0x400,-5.0774833653122187e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.5912287421524525e-03,+0.0000000000000000e+00,                      4,                  0x400,-2.4045488680712879e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+4.7999998927116394e-01,                     49,                      2,                  0x400,-5.0639198161661625e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.5863597877323627e-03,+0.0000000000000000e+00,                      4,                  0x400,-2.3981716367416084e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+4.8999998904764652e-01,                     50,                      2,                  0x400,-5.0501199439167976e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.5813960712403059e-03,+0.0000000000000000e+00,                      4,                  0x400,-2.3916841018944979e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+4.9999998882412910e-01,                     51,                      2,                  0x400,-5.0360872410237789e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.5763375926762819e-03,+0.0000000000000000e+00,                      4,                  0x400,-2.3850875732023269e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+5.0999998860061169e-01,                     52,                      2,                  0x400,-5.0218246178701520e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.5711850505322218e-03,+0.0000000000000000e+00,                      4,                  0x400,-2.3783837968949229e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+5.1999998837709427e-01,                     53,                      2,                  0x400,-5.0073344027623534e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.5659391433000565e-03,+0.0000000000000000e+00,                      4,                  0x400,-2.3715742281638086e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+5.2999998815357685e-01,                     54,                      2,                  0x400,-4.9926206702366471e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.5606003366410732e-03,+0.0000000000000000e+00,                      4,                  0x400,-2.3646600311622024e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+5.3999998793005943e-01,                     55,                      2,                  0x400,-4.9776857485994697e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.5551688633859158e-03,+0.0000000000000000e+00,                      4,                  0x400,-2.3576430976390839e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+5.4999998770654202e-01,                     56,                      2,                  0x400,-4.9625337123870850e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.5496456548571587e-03,+0.0000000000000000e+00,                      4,                  0x400,-2.3505248827859759e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+5.5999998748302460e-01,                     57,                      2,                  0x400,-4.9471674719825387e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.5440311767160892e-03,+0.0000000000000000e+00,                      4,                  0x400,-2.3433069873135537e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+5.6999998725950718e-01,                     58,                      2,                  0x400,-4.9315899377688766e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.5383258946239948e-03,+0.0000000000000000e+00,                      4,                  0x400,-2.3359908664133400e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+5.7999998703598976e-01,                     59,                      2,                  0x400,-4.9158051842823625e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.5325302742421627e-03,+0.0000000000000000e+00,                      4,                  0x400,-2.3285782663151622e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+5.8999998681247234e-01,                     60,                      2,                  0x400,-4.8998161219060421e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.5266452468931675e-03,+0.0000000000000000e+00,                      4,                  0x400,-2.3210707877296954e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+5.9999998658895493e-01,                     61,                      2,                  0x400,-4.8836262430995703e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.5206710454076529e-03,+0.0000000000000000e+00,                      4,                  0x400,-2.3134700313676149e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+6.0999998636543751e-01,                     62,                      2,                  0x400,-4.8672384582459927e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.5146083682775497e-03,+0.0000000000000000e+00,                      4,                  0x400,-2.3057775979395956e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
