"                simTime","               simFrame","               playerId","                 roadId","                 laneId","                  flags","                  roadS","                  roadT","             laneOffset","                 hdgRel","               pitchRel","                rollRel","               roadType","                  pathS","               playerId","                 roadId","                 laneId","                  flags","                  roadS","                  roadT","             laneOffset","                 hdgRel","               pitchRel","                rollRel","               roadType","                  pathS","               playerId","                 roadId","                 laneId","                  flags","                  roadS","                  roadT","             laneOffset","                 hdgRel","               pitchRel","                rollRel","               roadType","                  pathS","               playerId","                 roadId","                 laneId","                  flags","                  roadS","                  roadT","             laneOffset","                 hdgRel","               pitchRel","                rollRel","               roadType","                  pathS"
2.46E+01,2460,2,1,-1,"                    0x1",2.20E+02,-1.88E+00,-1.32E-12,4.47E-11,0.00E+00,-1.11E-17,0,2.20E+02,1,1,-1,"                    0x1",1.53E+02,-1.88E+00,2.57E-10,4.47E-11,5.26E-06,4.84E-12,0,1.53E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.46E+01,2461,2,1,-1,"                    0x1",2.20E+02,-1.88E+00,3.87E-12,4.47E-11,0.00E+00,-5.98E-18,0,2.20E+02,1,1,-1,"                    0x1",1.53E+02,-1.88E+00,2.51E-10,4.47E-11,5.26E-06,4.58E-12,0,1.53E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.46E+01,2462,2,1,-1,"                    0x1",2.20E+02,-1.88E+00,1.88E-12,4.47E-11,0.00E+00,3.72E-18,0,2.20E+02,1,1,-1,"                    0x1",1.53E+02,-1.88E+00,2.45E-10,4.47E-11,5.25E-06,4.32E-12,0,1.53E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.46E+01,2463,2,1,-1,"                    0x1",2.20E+02,-1.88E+00,-7.13E-14,4.47E-11,0.00E+00,-1.08E-17,0,2.20E+02,1,1,-1,"                    0x1",1.53E+02,-1.88E+00,2.44E-10,4.47E-11,5.25E-06,4.06E-12,0,1.53E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.46E+01,2464,2,1,-1,"                    0x1",2.21E+02,-1.88E+00,1.76E-12,4.47E-11,0.00E+00,-2.02E-17,0,2.21E+02,1,1,-1,"                    0x1",1.53E+02,-1.88E+00,2.38E-10,4.47E-11,5.25E-06,3.79E-12,0,1.53E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.46E+01,2465,2,1,-1,"                    0x1",2.21E+02,-1.88E+00,-9.70E-13,4.47E-11,0.00E+00,1.58E-18,0,2.21E+02,1,1,-1,"                    0x1",1.53E+02,-1.88E+00,2.33E-10,4.47E-11,5.24E-06,3.51E-12,0,1.53E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.47E+01,2466,2,1,-1,"                    0x1",2.21E+02,-1.88E+00,-2.79E-12,4.47E-11,0.00E+00,4.23E-18,0,2.21E+02,1,1,-1,"                    0x1",1.54E+02,-1.88E+00,2.29E-10,4.47E-11,5.24E-06,3.24E-12,0,1.54E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.47E+01,2467,2,1,-1,"                    0x1",2.21E+02,-1.88E+00,1.20E-12,4.47E-11,0.00E+00,-3.38E-18,0,2.21E+02,1,1,-1,"                    0x1",1.54E+02,-1.88E+00,2.23E-10,4.47E-11,5.24E-06,2.96E-12,0,1.54E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.47E+01,2468,2,1,-1,"                    0x1",2.21E+02,-1.88E+00,3.75E-12,4.47E-11,0.00E+00,-1.30E-17,0,2.21E+02,1,1,-1,"                    0x1",1.54E+02,-1.88E+00,2.20E-10,4.47E-11,5.23E-06,2.68E-12,0,1.54E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.47E+01,2469,2,1,-1,"                    0x1",2.21E+02,-1.88E+00,-3.02E-12,4.47E-11,0.00E+00,-5.13E-18,0,2.21E+02,1,1,-1,"                    0x1",1.54E+02,-1.88E+00,2.14E-10,4.47E-11,5.23E-06,2.39E-12,0,1.54E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.47E+01,2470,2,1,-1,"                    0x1",2.21E+02,-1.88E+00,1.32E-12,4.47E-11,0.00E+00,-2.31E-18,0,2.21E+02,1,1,-1,"                    0x1",1.54E+02,-1.88E+00,2.12E-10,4.47E-11,5.22E-06,2.10E-12,0,1.54E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.47E+01,2471,2,1,-1,"                    0x1",2.21E+02,-1.88E+00,1.90E-12,4.47E-11,0.00E+00,8.86E-18,0,2.21E+02,1,1,-1,"                    0x1",1.54E+02,-1.88E+00,2.05E-10,4.47E-11,5.22E-06,1.82E-12,0,1.54E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.47E+01,2472,2,1,-1,"                    0x1",2.21E+02,-1.88E+00,3.44E-12,4.47E-11,0.00E+00,2.37E-17,0,2.21E+02,1,1,-1,"                    0x1",1.54E+02,-1.88E+00,2.00E-10,4.47E-11,5.22E-06,1.53E-12,0,1.54E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.47E+01,2473,2,1,-1,"                    0x1",2.21E+02,-1.88E+00,1.40E-12,4.47E-11,0.00E+00,3.84E-18,0,2.21E+02,1,1,-1,"                    0x1",1.54E+02,-1.88E+00,1.97E-10,4.47E-11,5.21E-06,1.23E-12,0,1.54E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.47E+01,2474,2,1,-1,"                    0x1",2.21E+02,-1.88E+00,2.15E-12,4.47E-11,0.00E+00,-1.07E-17,0,2.21E+02,1,1,-1,"                    0x1",1.54E+02,-1.88E+00,1.92E-10,4.47E-11,5.21E-06,9.41E-13,0,1.54E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.47E+01,2475,2,1,-1,"                    0x1",2.21E+02,-1.88E+00,2.77E-12,4.47E-11,0.00E+00,-8.46E-19,0,2.21E+02,1,1,-1,"                    0x1",1.54E+02,-1.88E+00,1.87E-10,4.47E-11,5.20E-06,6.47E-13,0,1.54E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.48E+01,2476,2,1,-1,"                    0x1",2.22E+02,-1.88E+00,-3.56E-13,4.47E-11,0.00E+00,8.80E-18,0,2.22E+02,1,1,-1,"                    0x1",1.54E+02,-1.88E+00,1.82E-10,4.47E-11,5.20E-06,3.53E-13,0,1.54E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.48E+01,2477,2,1,-1,"                    0x1",2.22E+02,-1.88E+00,1.71E-13,4.47E-11,0.00E+00,1.02E-18,0,2.22E+02,1,1,-1,"                    0x1",1.54E+02,-1.88E+00,1.78E-10,4.47E-11,5.20E-06,5.79E-14,0,1.54E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.48E+01,2478,2,1,-1,"                    0x1",2.22E+02,-1.88E+00,2.36E-12,4.47E-11,0.00E+00,-1.34E-17,0,2.22E+02,1,1,-1,"                    0x1",1.55E+02,-1.88E+00,1.72E-10,4.47E-11,5.19E-06,-2.37E-13,0,1.55E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.48E+01,2479,2,1,-1,"                    0x1",2.22E+02,-1.88E+00,3.57E-12,4.47E-11,0.00E+00,-3.44E-18,0,2.22E+02,1,1,-1,"                    0x1",1.55E+02,-1.88E+00,1.68E-10,4.47E-11,5.19E-06,-5.31E-13,0,1.55E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.48E+01,2480,2,1,-1,"                    0x1",2.22E+02,-1.88E+00,4.67E-13,4.47E-11,0.00E+00,-6.77E-19,0,2.22E+02,1,1,-1,"                    0x1",1.55E+02,-1.88E+00,1.63E-10,4.47E-11,5.18E-06,-8.26E-13,0,1.55E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.48E+01,2481,2,1,-1,"                    0x1",2.22E+02,-1.88E+00,7.19E-13,4.47E-11,0.00E+00,8.97E-18,0,2.22E+02,1,1,-1,"                    0x1",1.55E+02,-1.88E+00,1.59E-10,4.47E-11,5.18E-06,-1.12E-12,0,1.55E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.48E+01,2482,2,1,-1,"                    0x1",2.22E+02,-1.88E+00,-3.43E-13,4.47E-11,0.00E+00,-5.70E-18,0,2.22E+02,1,1,-1,"                    0x1",1.55E+02,-1.88E+00,1.53E-10,4.47E-11,5.17E-06,-1.41E-12,0,1.55E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.48E+01,2483,2,1,-1,"                    0x1",2.22E+02,-1.88E+00,6.81E-13,4.47E-11,0.00E+00,-1.52E-17,0,2.22E+02,1,1,-1,"                    0x1",1.55E+02,-1.88E+00,1.48E-10,4.47E-11,5.17E-06,-1.70E-12,0,1.55E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.48E+01,2484,2,1,-1,"                    0x1",2.22E+02,-1.88E+00,6.64E-13,4.47E-11,0.00E+00,6.43E-18,0,2.22E+02,1,1,-1,"                    0x1",1.55E+02,-1.88E+00,1.44E-10,4.47E-11,5.16E-06,-1.99E-12,0,1.55E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.48E+01,2485,2,1,-1,"                    0x1",2.22E+02,-1.88E+00,1.63E-12,4.47E-11,0.00E+00,4.17E-18,0,2.22E+02,1,1,-1,"                    0x1",1.55E+02,-1.88E+00,1.41E-10,4.47E-11,5.16E-06,-2.28E-12,0,1.55E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.49E+01,2486,2,1,-1,"                    0x1",2.22E+02,-1.88E+00,4.90E-12,4.47E-11,0.00E+00,1.35E-18,0,2.22E+02,1,1,-1,"                    0x1",1.55E+02,-1.88E+00,1.33E-10,4.47E-11,5.16E-06,-2.56E-12,0,1.55E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.49E+01,2487,2,1,-1,"                    0x1",2.22E+02,-1.88E+00,2.32E-12,4.47E-11,0.00E+00,1.09E-17,0,2.22E+02,1,1,-1,"                    0x1",1.55E+02,-1.88E+00,1.32E-10,4.47E-11,5.15E-06,-2.85E-12,0,1.55E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.49E+01,2488,2,1,-1,"                    0x1",2.23E+02,-1.88E+00,-3.42E-13,4.47E-11,0.00E+00,8.57E-18,0,2.23E+02,1,1,-1,"                    0x1",1.55E+02,-1.88E+00,1.27E-10,4.47E-11,5.15E-06,-3.13E-12,0,1.55E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.49E+01,2489,2,1,-1,"                    0x1",2.23E+02,-1.88E+00,-9.65E-13,4.47E-11,0.00E+00,-6.09E-18,0,2.23E+02,1,1,-1,"                    0x1",1.55E+02,-1.88E+00,1.20E-10,4.47E-11,5.14E-06,-3.41E-12,0,1.55E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.49E+01,2490,2,1,-1,"                    0x1",2.23E+02,-1.88E+00,1.87E-12,4.47E-11,0.00E+00,-1.13E-18,0,2.23E+02,1,1,-1,"                    0x1",1.56E+02,-1.88E+00,1.19E-10,4.47E-11,5.14E-06,-3.68E-12,0,1.56E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.49E+01,2491,2,1,-1,"                    0x1",2.23E+02,-1.88E+00,2.98E-12,4.47E-11,0.00E+00,1.06E-17,0,2.23E+02,1,1,-1,"                    0x1",1.56E+02,-1.88E+00,1.12E-10,4.47E-11,5.13E-06,-3.95E-12,0,1.56E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.49E+01,2492,2,1,-1,"                    0x1",2.23E+02,-1.88E+00,2.31E-12,4.47E-11,0.00E+00,-1.10E-17,0,2.23E+02,1,1,-1,"                    0x1",1.56E+02,-1.88E+00,1.09E-10,4.47E-11,5.13E-06,-4.22E-12,0,1.56E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.49E+01,2493,2,1,-1,"                    0x1",2.23E+02,-1.88E+00,2.02E-12,4.47E-11,0.00E+00,-2.03E-17,0,2.23E+02,1,1,-1,"                    0x1",1.56E+02,-1.88E+00,1.04E-10,4.47E-11,5.13E-06,-4.48E-12,0,1.56E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.49E+01,2494,2,1,-1,"                    0x1",2.23E+02,-1.88E+00,5.82E-13,4.47E-11,0.00E+00,-3.33E-18,0,2.23E+02,1,1,-1,"                    0x1",1.56E+02,-1.88E+00,1.00E-10,4.47E-11,5.12E-06,-4.74E-12,0,1.56E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.49E+01,2495,2,1,-1,"                    0x1",2.23E+02,-1.88E+00,-1.34E-12,4.47E-11,0.00E+00,1.12E-17,0,2.23E+02,1,1,-1,"                    0x1",1.56E+02,-1.88E+00,9.68E-11,4.47E-11,5.12E-06,-5.00E-12,0,1.56E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.50E+01,2496,2,1,-1,"                    0x1",2.23E+02,-1.88E+00,5.01E-12,4.47E-11,0.00E+00,3.95E-18,0,2.23E+02,1,1,-1,"                    0x1",1.56E+02,-1.88E+00,9.25E-11,4.47E-11,5.12E-06,-5.25E-12,0,1.56E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.50E+01,2497,2,1,-1,"                    0x1",2.23E+02,-1.88E+00,1.10E-12,4.47E-11,0.00E+00,-3.67E-18,0,2.23E+02,1,1,-1,"                    0x1",1.56E+02,-1.88E+00,8.91E-11,4.47E-11,5.11E-06,-5.49E-12,0,1.56E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.50E+01,2498,2,1,-1,"                    0x1",2.23E+02,-1.88E+00,7.44E-14,4.47E-11,0.00E+00,-2.01E-17,0,2.23E+02,1,1,-1,"                    0x1",1.56E+02,-1.88E+00,8.31E-11,4.47E-11,5.11E-06,-5.73E-12,0,1.56E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.50E+01,2499,2,1,-1,"                    0x1",2.23E+02,-1.88E+00,-4.57E-13,4.47E-11,0.00E+00,-5.19E-18,0,2.23E+02,1,1,-1,"                    0x1",1.56E+02,-1.88E+00,8.00E-11,4.47E-11,5.11E-06,-5.97E-12,0,1.56E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.50E+01,2500,2,1,-1,"                    0x1",2.24E+02,-1.88E+00,-6.91E-13,4.47E-11,0.00E+00,4.51E-18,0,2.24E+02,1,1,-1,"                    0x1",1.56E+02,-1.88E+00,7.81E-11,4.47E-11,5.11E-06,-6.20E-12,0,1.56E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.50E+01,2501,2,1,-1,"                    0x1",2.24E+02,-1.88E+00,-1.61E-12,4.47E-11,0.00E+00,1.69E-18,0,2.24E+02,1,1,-1,"                    0x1",1.56E+02,-1.88E+00,7.44E-11,4.47E-11,5.10E-06,-6.42E-12,0,1.56E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.50E+01,2502,2,1,-1,"                    0x1",2.24E+02,-1.88E+00,9.29E-13,4.47E-11,0.00E+00,-8.01E-18,0,2.24E+02,1,1,-1,"                    0x1",1.57E+02,-1.88E+00,7.05E-11,4.47E-11,5.10E-06,-6.64E-12,0,1.57E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.50E+01,2503,2,1,-1,"                    0x1",2.24E+02,-1.88E+00,1.41E-12,4.47E-11,0.00E+00,-5.08E-18,0,2.24E+02,1,1,-1,"                    0x1",1.57E+02,-1.88E+00,6.81E-11,4.47E-11,5.10E-06,-6.85E-12,0,1.57E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.50E+01,2504,2,1,-1,"                    0x1",2.24E+02,-1.88E+00,2.39E-12,4.47E-11,0.00E+00,1.16E-17,0,2.24E+02,1,1,-1,"                    0x1",1.57E+02,-1.88E+00,6.58E-11,4.47E-11,5.09E-06,-7.06E-12,0,1.57E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.50E+01,2505,2,1,-1,"                    0x1",2.24E+02,-1.88E+00,-2.97E-13,4.47E-11,0.00E+00,1.40E-17,0,2.24E+02,1,1,-1,"                    0x1",1.57E+02,-1.88E+00,6.11E-11,4.47E-11,5.09E-06,-7.25E-12,0,1.57E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.51E+01,2506,2,1,-1,"                    0x1",2.24E+02,-1.88E+00,3.21E-12,4.47E-11,0.00E+00,1.37E-17,0,2.24E+02,1,1,-1,"                    0x1",1.57E+02,-1.88E+00,6.00E-11,4.47E-11,5.09E-06,-7.45E-12,0,1.57E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.51E+01,2507,2,1,-1,"                    0x1",2.24E+02,-1.88E+00,1.17E-12,4.47E-11,0.00E+00,5.75E-18,0,2.24E+02,1,1,-1,"                    0x1",1.57E+02,-1.88E+00,5.42E-11,4.47E-11,5.08E-06,-7.63E-12,0,1.57E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.51E+01,2508,2,1,-1,"                    0x1",2.24E+02,-1.88E+00,1.83E-12,4.47E-11,0.00E+00,-1.57E-17,0,2.24E+02,1,1,-1,"                    0x1",1.57E+02,-1.88E+00,5.39E-11,4.47E-11,5.08E-06,-7.81E-12,0,1.57E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.51E+01,2509,2,1,-1,"                    0x1",2.24E+02,-1.88E+00,7.19E-13,4.47E-11,0.00E+00,-5.70E-18,0,2.24E+02,1,1,-1,"                    0x1",1.57E+02,-1.88E+00,4.92E-11,4.47E-11,5.08E-06,-7.98E-12,0,1.57E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.51E+01,2510,2,1,-1,"                    0x1",2.24E+02,-1.88E+00,1.45E-12,4.47E-11,0.00E+00,4.00E-18,0,2.24E+02,1,1,-1,"                    0x1",1.57E+02,-1.88E+00,5.02E-11,4.47E-11,5.07E-06,-8.14E-12,0,1.57E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.51E+01,2511,2,1,-1,"                    0x1",2.24E+02,-1.88E+00,-2.12E-12,4.47E-11,0.00E+00,-3.61E-18,0,2.24E+02,1,1,-1,"                    0x1",1.57E+02,-1.88E+00,4.52E-11,4.47E-11,5.07E-06,-8.30E-12,0,1.57E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.51E+01,2512,2,1,-1,"                    0x1",2.25E+02,-1.88E+00,9.11E-13,4.47E-11,0.00E+00,-8.46E-19,0,2.25E+02,1,1,-1,"                    0x1",1.57E+02,-1.88E+00,4.57E-11,4.47E-11,5.07E-06,-8.45E-12,0,1.57E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.51E+01,2513,2,1,-1,"                    0x1",2.25E+02,-1.88E+00,-2.85E-13,4.47E-11,0.00E+00,-1.05E-17,0,2.25E+02,1,1,-1,"                    0x1",1.57E+02,-1.88E+00,4.38E-11,4.47E-11,5.06E-06,-8.59E-12,0,1.57E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.51E+01,2514,2,1,-1,"                    0x1",2.25E+02,-1.88E+00,3.51E-12,4.47E-11,0.00E+00,6.26E-18,0,2.25E+02,1,1,-1,"                    0x1",1.58E+02,-1.88E+00,4.19E-11,4.47E-11,5.06E-06,-8.72E-12,0,1.58E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.51E+01,2515,2,1,-1,"                    0x1",2.25E+02,-1.88E+00,-2.58E-13,4.47E-11,0.00E+00,4.00E-18,0,2.25E+02,1,1,-1,"                    0x1",1.58E+02,-1.88E+00,3.91E-11,4.47E-11,5.05E-06,-8.85E-12,0,1.58E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.52E+01,2516,2,1,-1,"                    0x1",2.25E+02,-1.88E+00,1.90E-12,4.47E-11,0.00E+00,-1.05E-17,0,2.25E+02,1,1,-1,"                    0x1",1.58E+02,-1.88E+00,3.71E-11,4.47E-11,5.05E-06,-8.96E-12,0,1.58E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.52E+01,2517,2,1,-1,"                    0x1",2.25E+02,-1.88E+00,-1.33E-12,4.47E-11,0.00E+00,-1.30E-18,0,2.25E+02,1,1,-1,"                    0x1",1.58E+02,-1.88E+00,3.75E-11,4.47E-11,5.05E-06,-9.07E-12,0,1.58E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.52E+01,2518,2,1,-1,"                    0x1",2.25E+02,-1.88E+00,-1.16E-12,4.47E-11,0.00E+00,-5.42E-18,0,2.25E+02,1,1,-1,"                    0x1",1.58E+02,-1.88E+00,3.70E-11,4.47E-11,5.04E-06,-9.17E-12,0,1.58E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.52E+01,2519,2,1,-1,"                    0x1",2.25E+02,-1.88E+00,-1.68E-12,4.47E-11,0.00E+00,4.29E-18,0,2.25E+02,1,1,-1,"                    0x1",1.58E+02,-1.88E+00,3.34E-11,4.47E-11,5.04E-06,-9.26E-12,0,1.58E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.52E+01,2520,2,1,-1,"                    0x1",2.25E+02,-1.88E+00,1.14E-12,4.47E-11,0.00E+00,1.38E-17,0,2.25E+02,1,1,-1,"                    0x1",1.58E+02,-1.88E+00,3.02E-11,4.47E-11,5.03E-06,-9.35E-12,0,1.58E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.52E+01,2521,2,1,-1,"                    0x1",2.25E+02,-1.88E+00,1.43E-12,4.47E-11,0.00E+00,1.13E-18,0,2.25E+02,1,1,-1,"                    0x1",1.58E+02,-1.88E+00,3.03E-11,4.47E-11,5.03E-06,-9.42E-12,0,1.58E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.52E+01,2522,2,1,-1,"                    0x1",2.25E+02,-1.88E+00,-1.56E-12,4.47E-11,0.00E+00,3.84E-18,0,2.25E+02,1,1,-1,"                    0x1",1.58E+02,-1.88E+00,3.05E-11,4.47E-11,5.02E-06,-9.48E-12,0,1.58E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.52E+01,2523,2,1,-1,"                    0x1",2.25E+02,-1.88E+00,-4.77E-13,4.47E-11,0.00E+00,-1.55E-17,0,2.25E+02,1,1,-1,"                    0x1",1.58E+02,-1.88E+00,2.99E-11,4.47E-11,5.02E-06,-9.54E-12,0,1.58E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.52E+01,2524,2,1,-1,"                    0x1",2.26E+02,-1.88E+00,-8.80E-13,4.47E-11,0.00E+00,1.35E-18,0,2.26E+02,1,1,-1,"                    0x1",1.58E+02,-1.88E+00,2.86E-11,4.47E-11,5.02E-06,-9.59E-12,0,1.58E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.52E+01,2525,2,1,-1,"                    0x1",2.26E+02,-1.88E+00,-3.24E-12,4.47E-11,0.00E+00,1.09E-17,0,2.26E+02,1,1,-1,"                    0x1",1.58E+02,-1.88E+00,2.93E-11,4.47E-11,5.01E-06,-9.63E-12,0,1.58E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.53E+01,2526,2,1,-1,"                    0x1",2.26E+02,-1.88E+00,1.09E-13,4.47E-11,0.00E+00,1.02E-18,0,2.26E+02,1,1,-1,"                    0x1",1.59E+02,-1.88E+00,3.11E-11,4.47E-11,5.01E-06,-9.66E-12,0,1.59E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.53E+01,2527,2,1,-1,"                    0x1",2.26E+02,-1.88E+00,-2.18E-12,4.47E-11,0.00E+00,-1.82E-17,0,2.26E+02,1,1,-1,"                    0x1",1.59E+02,-1.88E+00,2.66E-11,4.47E-11,5.00E-06,-9.68E-12,0,1.59E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.53E+01,2528,2,1,-1,"                    0x1",2.26E+02,-1.88E+00,1.75E-12,4.47E-11,0.00E+00,-8.18E-18,0,2.26E+02,1,1,-1,"                    0x1",1.59E+02,-1.88E+00,3.00E-11,4.47E-11,5.00E-06,-9.69E-12,0,1.59E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.53E+01,2529,2,1,-1,"                    0x1",2.26E+02,-1.88E+00,1.69E-12,4.47E-11,0.00E+00,-5.25E-18,0,2.26E+02,1,1,-1,"                    0x1",1.59E+02,-1.88E+00,3.00E-11,4.47E-11,4.99E-06,-9.69E-12,0,1.59E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.53E+01,2530,2,1,-1,"                    0x1",2.26E+02,-1.88E+00,1.62E-12,4.47E-11,0.00E+00,-2.43E-18,0,2.26E+02,1,1,-1,"                    0x1",1.59E+02,-1.88E+00,3.05E-11,4.47E-11,4.99E-06,-9.69E-12,0,1.59E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.53E+01,2531,2,1,-1,"                    0x1",2.26E+02,-1.88E+00,1.52E-12,4.47E-11,0.00E+00,1.81E-18,0,2.26E+02,1,1,-1,"                    0x1",1.59E+02,-1.88E+00,3.08E-11,4.47E-11,4.98E-06,-9.67E-12,0,1.59E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.53E+01,2532,2,1,-1,"                    0x1",2.26E+02,-1.88E+00,4.46E-13,4.47E-11,0.00E+00,-1.48E-17,0,2.26E+02,1,1,-1,"                    0x1",1.59E+02,-1.88E+00,3.16E-11,4.47E-11,4.98E-06,-9.65E-12,0,1.59E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.53E+01,2533,2,1,-1,"                    0x1",2.26E+02,-1.88E+00,-4.77E-13,4.47E-11,0.00E+00,-4.79E-18,0,2.26E+02,1,1,-1,"                    0x1",1.59E+02,-1.88E+00,3.12E-11,4.47E-11,4.98E-06,-9.62E-12,0,1.59E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.53E+01,2534,2,1,-1,"                    0x1",2.26E+02,-1.88E+00,-1.08E-12,4.47E-11,0.00E+00,4.91E-18,0,2.26E+02,1,1,-1,"                    0x1",1.59E+02,-1.88E+00,3.18E-11,4.47E-11,4.97E-06,-9.58E-12,0,1.59E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.53E+01,2535,2,1,-1,"                    0x1",2.26E+02,-1.88E+00,3.92E-12,4.47E-11,0.00E+00,1.44E-17,0,2.26E+02,1,1,-1,"                    0x1",1.59E+02,-1.88E+00,3.32E-11,4.47E-11,4.97E-06,-9.52E-12,0,1.59E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.54E+01,2536,2,1,-1,"                    0x1",2.27E+02,-1.88E+00,3.64E-12,4.47E-11,0.00E+00,4.46E-18,0,2.27E+02,1,1,-1,"                    0x1",1.59E+02,-1.88E+00,3.45E-11,4.47E-11,4.97E-06,-9.47E-12,0,1.59E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.54E+01,2537,2,1,-1,"                    0x1",2.27E+02,-1.88E+00,-1.61E-12,4.47E-11,0.00E+00,1.40E-17,0,2.27E+02,1,1,-1,"                    0x1",1.59E+02,-1.88E+00,3.72E-11,4.47E-11,4.96E-06,-9.40E-12,0,1.59E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.54E+01,2538,2,1,-1,"                    0x1",2.27E+02,-1.88E+00,-3.71E-13,4.47E-11,0.00E+00,4.00E-18,0,2.27E+02,1,1,-1,"                    0x1",1.60E+02,-1.88E+00,3.72E-11,4.47E-11,4.96E-06,-9.32E-12,0,1.60E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.54E+01,2539,2,1,-1,"                    0x1",2.27E+02,-1.88E+00,2.67E-12,4.47E-11,0.00E+00,1.08E-17,0,2.27E+02,1,1,-1,"                    0x1",1.60E+02,-1.88E+00,3.88E-11,4.47E-11,4.96E-06,-9.24E-12,0,1.60E+02,,,,,,,,,,,,,,,,,,,,,,,,
2.54E+01,2540,2,1,-1,"                    0x1",2.27E+02,-1.88E+00,-1.24E-12,4.47E-11,0.00E+00,1.33E-17,0,2.27E+02,1,1,-1,"                    0x1",1.60E+02,-1.88E+00,4.05E-11,4.47E-11,4.96E-06,-9.14E-12,0,1.60E+02,,,,,,,,,,,,,,,,,,,,,,,,
