                simTime,               simFrame,               playerId,                 roadId,                 laneId,                  flags,                  roadS,                  roadT,             laneOffset,                 hdgRel,               pitchRel,                rollRel,               roadType,                  pathS,               playerId,                 roadId,                 laneId,                  flags,                  roadS,                  roadT,             laneOffset,                 hdgRel,               pitchRel,                rollRel,               roadType,                  pathS,
+1.5899999644607306e+01,                   1591,                      2,                      1,                     -1,                    0x1,+1.5732252502441406e+02,-1.8750000000000000e+00,-8.9928064994637680e-13,+3.9719338928989600e-11,-0.0000000000000000e+00,-1.8519232228108729e-17,                      0,+1.5732252502441406e+02,                      1,                      1,                     -1,                    0x1,+7.5983283996582031e+01,-1.8640692234039307e+00,+1.0930802673101425e-02,+3.0340699595399201e-04,+1.8403984606266022e-02,-5.1092720241285861e-05,                      0,+7.5983283996582031e+01,
+1.5909999644383788e+01,                   1592,                      2,                      1,                     -1,                    0x1,+1.5741973876953125e+02,-1.8750000000000000e+00,-9.2459373490783037e-13,+3.9719338928989600e-11,-0.0000000000000000e+00,+9.1523622214695136e-18,                      0,+1.5741973876953125e+02,                      1,                      1,                     -1,                    0x1,+7.6071838378906250e+01,-1.8640918731689453e+00,+1.0908084921538830e-02,+3.0008520116098225e-04,+1.8376003950834274e-02,-5.1057468226645142e-05,                      0,+7.6071838378906250e+01,
+1.5919999644160271e+01,                   1593,                      2,                      1,                     -1,                    0x1,+1.5751696777343750e+02,-1.8750000000000000e+00,+6.7412742055239505e-13,+3.9719338928989600e-11,-0.0000000000000000e+00,-9.1523622214695136e-18,                      0,+1.5751696777343750e+02,                      1,                      1,                     -1,                    0x1,+7.6160430908203125e+01,-1.8641142845153809e+00,+1.0885666124522686e-02,+2.9675805126316845e-04,+1.8351370468735695e-02,-5.1046055887127295e-05,                      0,+7.6160430908203125e+01,
+1.5929999643936753e+01,                   1594,                      2,                      1,                     -1,                    0x1,+1.5761418151855469e+02,-1.8750000000000000e+00,-1.2190248810384219e-13,+3.9719338928989600e-11,-0.0000000000000000e+00,+1.3728542918613964e-17,                      0,+1.5761418151855469e+02,                      1,                      1,                     -1,                    0x1,+7.6249061584472656e+01,-1.8641364574432373e+00,+1.0863550007343292e-02,+2.9342391644604504e-04,+1.8330061808228493e-02,-5.1059905672445893e-05,                      0,+7.6249061584472656e+01,
+1.5939999643713236e+01,                   1595,                      2,                      1,                     -1,                    0x1,+1.5771141052246094e+02,-1.8750000000000000e+00,-1.3060663661690342e-12,+3.9719338928989600e-11,-0.0000000000000000e+00,-4.7906897230850707e-18,                      0,+1.5771141052246094e+02,                      1,                      1,                     -1,                    0x1,+7.6337745666503906e+01,-1.8641582727432251e+00,+1.0841738432645798e-02,+2.9008163255639374e-04,+1.8311826512217522e-02,-5.1099650590913370e-05,                      0,+7.6337745666503906e+01,
+1.5949999643489718e+01,                   1596,                      2,                      1,                     -1,                    0x1,+1.5780862426757812e+02,-1.8750000000000000e+00,+7.0898842352562497e-13,+3.9719338928989600e-11,-0.0000000000000000e+00,+6.4352546481966606e-18,                      0,+1.5780862426757812e+02,                      1,                      1,                     -1,                    0x1,+7.6426467895507812e+01,-1.8641797304153442e+00,+1.0820234194397926e-02,+2.8672933694906533e-04,+1.8296184018254280e-02,-5.1165112381568179e-05,                      0,+7.6426467895507812e+01,
+1.5959999643266201e+01,                   1597,                      2,                      1,                     -1,                    0x1,+1.5790585327148438e+02,-1.8750000000000000e+00,-7.7493567118835927e-13,+3.9719338928989600e-11,-0.0000000000000000e+00,-4.7906897230850707e-18,                      0,+1.5790585327148438e+02,                      1,                      1,                     -1,                    0x1,+7.6515228271484375e+01,-1.8642009496688843e+00,+1.0799039155244827e-02,+2.8336586547084153e-04,+1.8282528966665268e-02,-5.1255417929496616e-05,                      0,+7.6515228271484375e+01,
+1.5969999643042684e+01,                   1598,                      2,                      1,                     -1,                    0x1,+1.5800306701660156e+02,-1.8750000000000000e+00,-6.8745009684789693e-13,+3.9719338928989600e-11,-0.0000000000000000e+00,+4.4331752313044455e-18,                      0,+1.5800306701660156e+02,                      1,                      1,                     -1,                    0x1,+7.6604034423828125e+01,-1.8642218112945557e+00,+1.0778153315186501e-02,+2.7998982113786042e-04,+1.8270453438162804e-02,-5.1369166612857953e-05,                      0,+7.6604034423828125e+01,
+1.5979999642819166e+01,                   1599,                      2,                      1,                     -1,                    0x1,+1.5810029602050781e+02,-1.8750000000000000e+00,-1.4193091146808001e-12,+3.9719338928989600e-11,-0.0000000000000000e+00,+1.0796927146581103e-17,                      0,+1.5810029602050781e+02,                      1,                      1,                     -1,                    0x1,+7.6692878723144531e+01,-1.8642424345016479e+00,+1.0757576674222946e-02,+2.7660073828883469e-04,+1.8259767442941666e-02,-5.1504583097994328e-05,                      0,+7.6692878723144531e+01,
+1.5989999642595649e+01,                   1600,                      2,                      1,                     -1,                    0x1,+1.5819752502441406e+02,-1.8750000000000000e+00,+4.0900616227190767e-13,+3.9719338928989600e-11,-0.0000000000000000e+00,+6.0062374234960328e-18,                      0,+1.5819752502441406e+02,                      1,                      1,                     -1,                    0x1,+7.6781753540039062e+01,-1.8642627000808716e+00,+1.0737310163676739e-02,+2.7319768560118973e-04,+1.8247991800308228e-02,-5.1659226301126182e-05,                      0,+7.6781753540039062e+01,
+1.5999999642372131e+01,                   1601,                      2,                      1,                     -1,                    0x1,+1.5829473876953125e+02,-1.8750000000000000e+00,-9.1615603992067918e-13,+3.9719338928989600e-11,-0.0000000000000000e+00,+5.8632319576560277e-18,                      0,+1.5829473876953125e+02,                      1,                      1,                     -1,                    0x1,+7.6870658874511719e+01,-1.8642826080322266e+00,+1.0717350058257580e-02,+2.6978159439750016e-04,+1.8228176981210709e-02,-5.1826558774337173e-05,                      0,+7.6870658874511719e+01,
+1.6009999642148614e+01,                   1602,                      2,                      1,                     -1,                    0x1,+1.5839196777343750e+02,-1.8750000000000000e+00,+4.8472337255134335e-13,+3.9719338928989600e-11,-0.0000000000000000e+00,-7.8653109609579365e-19,                      0,+1.5839196777343750e+02,                      1,                      1,                     -1,                    0x1,+7.6959587097167969e+01,-1.8643022775650024e+00,+1.0697690770030022e-02,+2.6635456015355885e-04,+1.8201079219579697e-02,-5.1998900744365528e-05,                      0,+7.6959587097167969e+01,
+1.6019999641925097e+01,                   1603,                      2,                      1,                     -1,                    0x1,+1.5848918151855469e+02,-1.8750000000000000e+00,-1.7046364320094654e-12,+3.9719338928989600e-11,-0.0000000000000000e+00,-1.2441492071692693e-17,                      0,+1.5848918151855469e+02,                      1,                      1,                     -1,                    0x1,+7.7048545837402344e+01,-1.8643217086791992e+00,+1.0678323917090893e-02,+2.6291844551451504e-04,+1.8168993294239044e-02,-5.2170464186929166e-05,                      0,+7.7048545837402344e+01,
+1.6029999641701579e+01,                   1604,                      2,                      1,                     -1,                    0x1,+1.5858641052246094e+02,-1.8750000000000000e+00,-8.1090689718621434e-13,+3.9719338928989600e-11,-0.0000000000000000e+00,-1.8662238521129346e-17,                      0,+1.5858641052246094e+02,                      1,                      1,                     -1,                    0x1,+7.7137527465820312e+01,-1.8643407821655273e+00,+1.0659244842827320e-02,+2.5947464746423066e-04,+1.8133644014596939e-02,-5.2337498345877975e-05,                      0,+7.7137527465820312e+01,
+1.6039999641478062e+01,                   1605,                      2,                      1,                     -1,                    0x1,+1.5868362426757812e+02,-1.8750000000000000e+00,+4.7895021282329253e-13,+3.9719338928989600e-11,-0.0000000000000000e+00,+9.0093567556295086e-18,                      0,+1.5868362426757812e+02,                      1,                      1,                     -1,                    0x1,+7.7226539611816406e+01,-1.8643594980239868e+00,+1.0640451684594154e-02,+2.5602502864785492e-04,+1.8096288666129112e-02,-5.2498235163511708e-05,                      0,+7.7226539611816406e+01,
+1.6049999641254544e+01,                   1606,                      2,                      1,                     -1,                    0x1,+1.5878085327148438e+02,-1.8750000000000000e+00,-2.5275337378616314e-12,+3.9719338928989600e-11,-0.0000000000000000e+00,-1.3800046065124273e-17,                      0,+1.5878085327148438e+02,                      1,                      1,                     -1,                    0x1,+7.7315589904785156e+01,-1.8643780946731567e+00,+1.0621943511068821e-02,+2.5257028755731881e-04,+1.8057834357023239e-02,-5.2652609156211838e-05,                      0,+7.7315589904785156e+01,
+1.6059999641031027e+01,                   1607,                      2,                      1,                     -1,                    0x1,+1.5887806701660156e+02,-1.8750000000000000e+00,-1.6566747973456586e-12,+3.9719338928989600e-11,-0.0000000000000000e+00,+1.3728542918613964e-17,                      0,+1.5887806701660156e+02,                      1,                      1,                     -1,                    0x1,+7.7404670715332031e+01,-1.8643963336944580e+00,+1.0603721253573895e-02,+2.4911158834584057e-04,+1.8018936738371849e-02,-5.2801853598793969e-05,                      0,+7.7404670715332031e+01,
+1.6069999640807509e+01,                   1608,                      2,                      1,                     -1,                    0x1,+1.5897529602050781e+02,-1.8750000000000000e+00,-1.2878587085651816e-12,+3.9719338928989600e-11,-0.0000000000000000e+00,+1.7160678648267455e-18,                      0,+1.5897529602050781e+02,                      1,                      1,                     -1,                    0x1,+7.7493789672851562e+01,-1.8644142150878906e+00,+1.0585785843431950e-02,+2.4564986233599484e-04,+1.7979599535465240e-02,-5.2947951189707965e-05,                      0,+7.7493789672851562e+01,
+1.6079999640583992e+01,                   1609,                      2,                      1,                     -1,                    0x1,+1.5907252502441406e+02,-1.8750000000000000e+00,-5.0714987764877151e-13,+3.9719338928989600e-11,-0.0000000000000000e+00,-2.8601132459080113e-18,                      0,+1.5907252502441406e+02,                      1,                      1,                     -1,                    0x1,+7.7582939147949219e+01,-1.8644318580627441e+00,+1.0568141005933285e-02,+2.4218675389420241e-04,+1.7933733761310577e-02,-5.3090632718522102e-05,                      0,+7.7582939147949219e+01,
+1.6089999640360475e+01,                   1610,                      2,                      1,                     -1,                    0x1,+1.5916973876953125e+02,-1.8750000000000000e+00,+2.3649970870565085e-12,+3.9719338928989600e-11,-0.0000000000000000e+00,-4.7906897230850707e-18,                      0,+1.5916973876953125e+02,                      1,                      1,                     -1,                    0x1,+7.7672096252441406e+01,-1.8644492626190186e+00,+1.0550783015787601e-02,+2.3872456222306937e-04,+1.7878066748380661e-02,-5.3226791351335123e-05,                      0,+7.7672096252441406e+01,
+1.6099999640136957e+01,                   1611,                      2,                      1,                     -1,                    0x1,+1.5926696777343750e+02,-1.8750000000000000e+00,-2.2961632595297488e-12,+3.9719338928989600e-11,-0.0000000000000000e+00,-7.1502829855230575e-20,                      0,+1.5926696777343750e+02,                      1,                      1,                     -1,                    0x1,+7.7761276245117188e+01,-1.8644663095474243e+00,+1.0533709079027176e-02,+2.3526516451966017e-04,+1.7815757542848587e-02,-5.3354651754489169e-05,                      0,+7.7761276245117188e+01,
+1.6109999639913440e+01,                   1612,                      2,                      1,                     -1,                    0x1,+1.5936418151855469e+02,-1.8750000000000000e+00,-9.5301544433823437e-13,+3.9719338928989600e-11,-0.0000000000000000e+00,+4.4331752313044455e-18,                      0,+1.5936418151855469e+02,                      1,                      1,                     -1,                    0x1,+7.7850479125976562e+01,-1.8644831180572510e+00,+1.0516917333006859e-02,+2.3181019059848040e-04,+1.7749747261404991e-02,-5.3474832384381443e-05,                      0,+7.7850479125976562e+01,
+1.6119999639689922e+01,                   1613,                      2,                      1,                     -1,                    0x1,+1.5946141052246094e+02,-1.8750000000000000e+00,+1.0129674876679928e-12,+3.9719338928989600e-11,-0.0000000000000000e+00,+1.0796927146581103e-17,                      0,+1.5946141052246094e+02,                      1,                      1,                     -1,                    0x1,+7.7939712524414062e+01,-1.8644995689392090e+00,+1.0500411503016949e-02,+2.2836057178210467e-04,+1.7682284116744995e-02,-5.3590174502460286e-05,                      0,+7.7939712524414062e+01,
+1.6129999639466405e+01,                   1614,                      2,                      1,                     -1,                    0x1,+1.5955862426757812e+02,-1.8750000000000000e+00,-1.2707612739859542e-12,+3.9719338928989600e-11,-0.0000000000000000e+00,+6.0062374234960328e-18,                      0,+1.5955862426757812e+02,                      1,                      1,                     -1,                    0x1,+7.8028984069824219e+01,-1.8645157814025879e+00,+1.0484192520380020e-02,+2.2491630807053298e-04,+1.7615051940083504e-02,-5.3704399761045352e-05,                      0,+7.8028984069824219e+01,
+1.6139999639242887e+01,                   1615,                      2,                      1,                     -1,                    0x1,+1.5965585327148438e+02,-1.8750000000000000e+00,+1.3642420526593924e-12,+3.9719338928989600e-11,-0.0000000000000000e+00,-6.4352547515942371e-19,                      0,+1.5965585327148438e+02,                      1,                      1,                     -1,                    0x1,+7.8118286132812500e+01,-1.8645317554473877e+00,+1.0468265041708946e-02,+2.2147786512505263e-04,+1.7549298703670502e-02,-5.3820011089555919e-05,                      0,+7.8118286132812500e+01,
+1.6149999639019370e+01,                   1616,                      2,                      1,                     -1,                    0x1,+1.5975306701660156e+02,-1.8750000000000000e+00,-1.0944578576754793e-12,+3.9719338928989600e-11,-0.0000000000000000e+00,-6.4352547515942371e-19,                      0,+1.5975306701660156e+02,                      1,                      1,                     -1,                    0x1,+7.8207626342773438e+01,-1.8645473718643188e+00,+1.0452629998326302e-02,+2.1804524294566363e-04,+1.7485875636339188e-02,-5.3938842029310763e-05,                      0,+7.8207626342773438e+01,
+1.6159999638795853e+01,                   1617,                      2,                      1,                     -1,                    0x1,+1.5985029602050781e+02,-1.8750000000000000e+00,-1.6964207816272392e-12,+3.9719338928989600e-11,-0.0000000000000000e+00,-6.4352547515942371e-19,                      0,+1.5985029602050781e+02,                      1,                      1,                     -1,                    0x1,+7.8296997070312500e+01,-1.8645627498626709e+00,+1.0437288321554661e-02,+2.1461890719365329e-04,+1.7425278201699257e-02,-5.4062082199379802e-05,                      0,+7.8296997070312500e+01,
+1.6169999638572335e+01,                   1618,                      2,                      1,                     -1,                    0x1,+1.5994752502441406e+02,-1.8750000000000000e+00,-7.2319927824082697e-13,+3.9719338928989600e-11,-0.0000000000000000e+00,-6.4352547515942371e-19,                      0,+1.5994752502441406e+02,                      1,                      1,                     -1,                    0x1,+7.8386413574218750e+01,-1.8645777702331543e+00,+1.0422241874039173e-02,+2.1119862503837794e-04,+1.7367905005812645e-02,-5.4190066293813288e-05,                      0,+7.8386413574218750e+01,
+1.6179999638348818e+01,                   1619,                      2,                      1,                     -1,                    0x1,+1.6004473876953125e+02,-1.8750000000000000e+00,-1.2372325386422744e-12,+3.9719338928989600e-11,-0.0000000000000000e+00,-1.8805243159788739e-17,                      0,+1.6004473876953125e+02,                      1,                      1,                     -1,                    0x1,+7.8475868225097656e+01,-1.8645925521850586e+00,+1.0407492518424988e-02,+2.0778416364919394e-04,+1.7314227297902107e-02,-5.4322707001119852e-05,                      0,+7.8475868225097656e+01,
+1.6189999638125300e+01,                   1620,                      2,                      1,                     -1,                    0x1,+1.6014196777343750e+02,-1.8750000000000000e+00,-4.2188474935755949e-14,+3.9719338928989600e-11,-0.0000000000000000e+00,+8.8663504626088909e-18,                      0,+1.6014196777343750e+02,                      1,                      1,                     -1,                    0x1,+7.8565361022949219e+01,-1.8646069765090942e+00,+1.0393040254712105e-02,+2.0437529019545764e-04,+1.7264686524868011e-02,-5.4459502280224115e-05,                      0,+7.8565361022949219e+01,
+1.6199999637901783e+01,                   1621,                      2,                      1,                     -1,                    0x1,+1.6023918151855469e+02,-1.8750000000000000e+00,-2.9074520568883599e-12,+3.9719338928989600e-11,-0.0000000000000000e+00,-1.3943052358144891e-17,                      0,+1.6023918151855469e+02,                      1,                      1,                     -1,                    0x1,+7.8654891967773438e+01,-1.8646211624145508e+00,+1.0378885082900524e-02,+2.0097107335459441e-04,+1.7219612374901772e-02,-5.4599306167801842e-05,                      0,+7.8654891967773438e+01,
+1.6209999637678266e+01,                   1622,                      2,                      1,                     -1,                    0x1,+1.6033641052246094e+02,-1.8750000000000000e+00,-3.2129854332652030e-13,+3.9719338928989600e-11,-0.0000000000000000e+00,+1.3585537452773959e-17,                      0,+1.6033641052246094e+02,                      1,                      1,                     -1,                    0x1,+7.8744468688964844e+01,-1.8646349906921387e+00,+1.0365027934312820e-02,+1.9757128029596061e-04,+1.7179161310195923e-02,-5.4740725317969918e-05,                      0,+7.8744468688964844e+01,
+1.6219999637454748e+01,                   1623,                      2,                      1,                     -1,                    0x1,+1.6043362426757812e+02,-1.8750000000000000e+00,-9.8387964442281373e-13,+3.9719338928989600e-11,-0.0000000000000000e+00,-2.9316159788280138e-18,                      0,+1.6043362426757812e+02,                      1,                      1,                     -1,                    0x1,+7.8834083557128906e+01,-1.8646485805511475e+00,+1.0351467877626419e-02,+1.9417521252762526e-04,+1.7143348231911659e-02,-5.4882500990061089e-05,                      0,+7.8834083557128906e+01,
+1.6229999637231231e+01,                   1624,                      2,                      1,                     -1,                    0x1,+1.6053085327148438e+02,-1.8750000000000000e+00,-1.4539480730491050e-12,+3.9719338928989600e-11,-0.0000000000000000e+00,-9.3668708338198275e-18,                      0,+1.6053085327148438e+02,                      1,                      1,                     -1,                    0x1,+7.8923736572265625e+01,-1.8646618127822876e+00,+1.0338206775486469e-02,+1.9078217155765742e-04,+1.7112022265791893e-02,-5.5023243476171046e-05,                      0,+7.8923736572265625e+01,
+1.6239999637007713e+01,                   1625,                      2,                      1,                     -1,                    0x1,+1.6062806701660156e+02,-1.8750000000000000e+00,-1.4097611966690238e-12,+3.9719338928989600e-11,-0.0000000000000000e+00,-7.1502829855230575e-20,                      0,+1.6062806701660156e+02,                      1,                      1,                     -1,                    0x1,+7.9013435363769531e+01,-1.8646748065948486e+00,+1.0325241833925247e-02,+1.8739145889412612e-04,+1.7084855586290359e-02,-5.5161155614769086e-05,                      0,+7.9013435363769531e+01,
+1.6249999636784196e+01,                   1626,                      2,                      1,                     -1,                    0x1,+1.6072529602050781e+02,-1.8750000000000000e+00,+8.6708418223224726e-13,+3.9719338928989600e-11,-0.0000000000000000e+00,+4.4331752313044455e-18,                      0,+1.6072529602050781e+02,                      1,                      1,                     -1,                    0x1,+7.9103164672851562e+01,-1.8646874427795410e+00,+1.0312574915587902e-02,+1.8400260887574404e-04,+1.7061334103345871e-02,-5.5294112826231867e-05,                      0,+7.9103164672851562e+01,
+1.6259999636560678e+01,                   1627,                      2,                      1,                     -1,                    0x1,+1.6082252502441406e+02,-1.8750000000000000e+00,-2.2775115127160461e-12,+3.9719338928989600e-11,-0.0000000000000000e+00,+4.2901697654644404e-18,                      0,+1.6082252502441406e+02,                      1,                      1,                     -1,                    0x1,+7.9192939758300781e+01,-1.8646998405456543e+00,+1.0300205089151859e-02,+1.8061469017993659e-04,+1.7040744423866272e-02,-5.5420015996787697e-05,                      0,+7.9192939758300781e+01,
+1.6269999636337161e+01,                   1628,                      2,                      1,                     -1,                    0x1,+1.6091973876953125e+02,-1.8750000000000000e+00,-3.7725378376762819e-13,+3.9719338928989600e-11,-0.0000000000000000e+00,-3.5751415573850141e-19,                      0,+1.6091973876953125e+02,                      1,                      1,                     -1,                    0x1,+7.9282752990722656e+01,-1.8647118806838989e+00,+1.0288131423294544e-02,+1.7722723714541644e-04,+1.7022438347339630e-02,-5.5537020671181381e-05,                      0,+7.9282752990722656e+01,
+1.6279999636113644e+01,                   1629,                      2,                      1,                     -1,                    0x1,+1.6101696777343750e+02,-1.8750000000000000e+00,-1.6411316750009064e-12,+3.9719338928989600e-11,-0.0000000000000000e+00,+6.1492433029263441e-18,                      0,+1.6101696777343750e+02,                      1,                      1,                     -1,                    0x1,+7.9372604370117188e+01,-1.8647236824035645e+00,+1.0276353918015957e-02,+1.7383978411089629e-04,+1.7006082460284233e-02,-5.5643555242568254e-05,                      0,+7.9372604370117188e+01,
+1.6289999635890126e+01,                   1630,                      2,                      1,                     -1,                    0x1,+1.6111418151855469e+02,-1.8750000000000000e+00,-2.3747670496732098e-12,+3.9719338928989600e-11,-0.0000000000000000e+00,+6.0062374234960328e-18,                      0,+1.6111418151855469e+02,                      1,                      1,                     -1,                    0x1,+7.9462486267089844e+01,-1.8647351264953613e+00,+1.0264872573316097e-02,+1.7045186541508883e-04,+1.6991561278700829e-02,-5.5738390074111521e-05,                      0,+7.9462486267089844e+01,
+1.6299999635666609e+01,                   1631,                      2,                      1,                     -1,                    0x1,+1.6121141052246094e+02,-1.8750000000000000e+00,+7.2386541205560206e-13,+3.9719338928989600e-11,-0.0000000000000000e+00,-6.4352547515942371e-19,                      0,+1.6121141052246094e+02,                      1,                      1,                     -1,                    0x1,+7.9552413940429688e+01,-1.8647463321685791e+00,+1.0253686457872391e-02,+1.6706301539670676e-04,+1.6978882253170013e-02,-5.5820728448452428e-05,                      0,+7.9552413940429688e+01,
+1.6309999635443091e+01,                   1632,                      2,                      1,                     -1,                    0x1,+1.6130862426757812e+02,-1.8750000000000000e+00,-2.7933211299568939e-13,+3.9719338928989600e-11,-0.0000000000000000e+00,-6.4352547515942371e-19,                      0,+1.6130862426757812e+02,                      1,                      1,                     -1,                    0x1,+7.9642372131347656e+01,-1.8647571802139282e+00,+1.0242796503007412e-02,+1.6367323405575007e-04,+1.6967743635177612e-02,-5.5890013754833490e-05,                      0,+7.9642372131347656e+01,
+1.6319999635219574e+01,                   1633,                      2,                      1,                     -1,                    0x1,+1.6140585327148438e+02,-1.8750000000000000e+00,-1.5334400416122662e-12,+3.9719338928989600e-11,-0.0000000000000000e+00,-6.4352547515942371e-19,                      0,+1.6140585327148438e+02,                      1,                      1,                     -1,                    0x1,+7.9732353210449219e+01,-1.8647677898406982e+00,+1.0232202708721161e-02,+1.6028298705350608e-04,+1.6952551901340485e-02,-5.5943932238733396e-05,                      0,+7.9732353210449219e+01,
+1.6329999634996057e+01,                   1634,                      2,                      1,                     -1,                    0x1,+1.6150306701660156e+02,-1.8750000000000000e+00,-1.2869705301454815e-12,+3.9719338928989600e-11,-0.0000000000000000e+00,-1.8805243159788739e-17,                      0,+1.6150306701660156e+02,                      1,                      1,                     -1,                    0x1,+7.9822364807128906e+01,-1.8647781610488892e+00,+1.0221897624433041e-02,+1.5689343854319304e-04,+1.6930216923356056e-02,-5.5977518059080467e-05,                      0,+7.9822364807128906e+01,
+1.6339999634772539e+01,                   1635,                      2,                      1,                     -1,                    0x1,+1.6160029602050781e+02,-1.8750000000000000e+00,+4.3076653355456074e-14,+3.9719338928989600e-11,-0.0000000000000000e+00,+8.8663504626088909e-18,                      0,+1.6160029602050781e+02,                      1,                      1,                     -1,                    0x1,+7.9912391662597656e+01,-1.8647881746292114e+00,+1.0211878456175327e-02,+1.5350691683124751e-04,+1.6903085634112358e-02,-5.5987085943343118e-05,                      0,+7.9912391662597656e+01,
+1.6349999634549022e+01,                   1636,                      2,                      1,                     -1,                    0x1,+1.6169752502441406e+02,-1.8750000000000000e+00,-1.9118040484045196e-13,+3.9719338928989600e-11,-0.0000000000000000e+00,-1.3943052358144891e-17,                      0,+1.6169752502441406e+02,                      1,                      1,                     -1,                    0x1,+8.0002449035644531e+01,-1.8647978305816650e+00,+1.0202140547335148e-02,+1.5012458607088774e-04,+1.6873242333531380e-02,-5.5970896937651560e-05,                      0,+8.0002449035644531e+01,
+1.6359999634325504e+01,                   1637,                      2,                      1,                     -1,                    0x1,+1.6179473876953125e+02,-1.8750000000000000e+00,-2.2881696537524476e-12,+3.9719338928989600e-11,-0.0000000000000000e+00,+1.3585537452773959e-17,                      0,+1.6179473876953125e+02,                      1,                      1,                     -1,                    0x1,+8.0092536926269531e+01,-1.8648073673248291e+00,+1.0192682035267353e-02,+1.4674761041533202e-04,+1.6842160373926163e-02,-5.5929147492861375e-05,                      0,+8.0092536926269531e+01,
+1.6369999634101987e+01,                   1638,                      2,                      1,                     -1,                    0x1,+1.6189196777343750e+02,-1.8750000000000000e+00,+4.2210679396248452e-13,+3.9719338928989600e-11,-0.0000000000000000e+00,-9.4383731531495238e-18,                      0,+1.6189196777343750e+02,                      1,                      1,                     -1,                    0x1,+8.0182655334472656e+01,-1.8648165464401245e+00,+1.0183502919971943e-02,+1.4337692118715495e-04,+1.6810836270451546e-02,-5.5863696616142988e-05,                      0,+8.0182655334472656e+01,
+1.6379999633878469e+01,                   1639,                      2,                      1,                     -1,                    0x1,+1.6198918151855469e+02,-1.8750000000000000e+00,-1.8940404800105171e-13,+3.9719338928989600e-11,-0.0000000000000000e+00,-1.4300565971046115e-19,                      0,+1.6198918151855469e+02,                      1,                      1,                     -1,                    0x1,+8.0272804260253906e+01,-1.8648253679275513e+00,+1.0174606926739216e-02,+1.4001275121700019e-04,+1.6779921948909760e-02,-5.5777687521185726e-05,                      0,+8.0272804260253906e+01,
+1.6389999633654952e+01,                   1640,                      2,                      1,                     -1,                    0x1,+1.6208641052246094e+02,-1.8750000000000000e+00,-7.4362738189392985e-13,+3.9719338928989600e-11,-0.0000000000000000e+00,-1.4300565971046115e-19,                      0,+1.6208641052246094e+02,                      1,                      1,                     -1,                    0x1,+8.0362983703613281e+01,-1.8648339509963989e+00,+1.0165994055569172e-02,+1.3665510050486773e-04,+1.6750032082200050e-02,-5.5674903705948964e-05,                      0,+8.0362983703613281e+01,
+1.6399999633431435e+01,                   1641,                      2,                      1,                     -1,                    0x1,+1.6218362426757812e+02,-1.8750000000000000e+00,-3.5438318946034997e-13,+3.9719338928989600e-11,-0.0000000000000000e+00,-1.4300565971046115e-19,                      0,+1.6218362426757812e+02,                      1,                      1,                     -1,                    0x1,+8.0453208923339844e+01,-1.8648422956466675e+00,+1.0157669894397259e-02,+1.3330373622011393e-04,+1.6721950843930244e-02,-5.5559394240844995e-05,                      0,+8.0453208923339844e+01,
+1.6409999633207917e+01,                   1642,                      2,                      1,                     -1,                    0x1,+1.6228085327148438e+02,-1.8750000000000000e+00,+8.6042284408449632e-13,+3.9719338928989600e-11,-0.0000000000000000e+00,-1.4300565971046115e-19,                      0,+1.6228085327148438e+02,                      1,                      1,                     -1,                    0x1,+8.0543464660644531e+01,-1.8648504018783569e+00,+1.0149636305868626e-02,+1.2995865836273879e-04,+1.6696477308869362e-02,-5.5435164540540427e-05,                      0,+8.0543464660644531e+01,
+1.6419999632984400e+01,                   1643,                      2,                      1,                     -1,                    0x1,+1.6237806701660156e+02,-1.8750000000000000e+00,-1.3995471448424723e-12,+3.9719338928989600e-11,-0.0000000000000000e+00,+6.3637519152766580e-18,                      0,+1.6237806701660156e+02,                      1,                      1,                     -1,                    0x1,+8.0633758544921875e+01,-1.8648581504821777e+00,+1.0141896083950996e-02,+1.2661916844081134e-04,+1.6674276441335678e-02,-5.5306019930867478e-05,                      0,+8.0633758544921875e+01,
+1.6429999632760882e+01,                   1644,                      2,                      1,                     -1,                    0x1,+1.6247529602050781e+02,-1.8750000000000000e+00,-6.3726801613483985e-14,+3.9719338928989600e-11,-0.0000000000000000e+00,-4.8621924560050733e-18,                      0,+1.6247529602050781e+02,                      1,                      1,                     -1,                    0x1,+8.0724090576171875e+01,-1.8648655414581299e+00,+1.0134453885257244e-02,+1.2328456796240062e-04,+1.6655808314681053e-02,-5.5175332818180323e-05,                      0,+8.0724090576171875e+01,
+1.6439999632537365e+01,                   1645,                      2,                      1,                     -1,                    0x1,+1.6257252502441406e+02,-1.8750000000000000e+00,-1.7155166176507919e-12,+3.9719338928989600e-11,-0.0000000000000000e+00,+4.3616724983844429e-18,                      0,+1.6257252502441406e+02,                      1,                      1,                     -1,                    0x1,+8.0814460754394531e+01,-1.8648726940155029e+00,+1.0127311572432518e-02,+1.1995461682090536e-04,+1.6641346737742424e-02,-5.5045882618287578e-05,                      0,+8.0814460754394531e+01,
+1.6449999632313848e+01,                   1646,                      2,                      1,                     -1,                    0x1,+1.6266973876953125e+02,-1.8750000000000000e+00,-1.6548984405062583e-12,+3.9719338928989600e-11,-0.0000000000000000e+00,-6.7927687263869796e-18,                      0,+1.6266973876953125e+02,                      1,                      1,                     -1,                    0x1,+8.0904876708984375e+01,-1.8648794889450073e+00,+1.0120470076799393e-02,+1.1662816541502252e-04,+1.6630940139293671e-02,-5.4919659305596724e-05,                      0,+8.0904876708984375e+01,
