                simTime,               simFrame,               playerId,              lightMask,               steering,    steeringWheelTorque,               playerId,              lightMask,               steering,    steeringWheelTorque,               playerId,              lightMask,               steering,    steeringWheelTorque,               playerId,              lightMask,               steering,    steeringWheelTorque,
+1.9999999552965164e-01,                     21,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+5.8980598183211441e-17,+0.0000000000000000e+00,                      3,                  0x400,-1.6451497504021972e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.5094110798090696e-04,+0.0000000000000000e+00,
+2.0999999530613422e-01,                     22,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+5.7679555576228836e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.6432152187917382e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.5004954123869538e-04,+0.0000000000000000e+00,
+2.1999999508261681e-01,                     23,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+2.1076890233118206e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.6411890101153404e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.4911577394232154e-04,+0.0000000000000000e+00,
+2.2999999485909939e-01,                     24,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+3.5475095083725705e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.6390714154113084e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.4813998071476817e-04,+0.0000000000000000e+00,
+2.3999999463558197e-01,                     25,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+2.7668839441830073e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.6368630167562515e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.4712239438667893e-04,+0.0000000000000000e+00,
+2.4999999441206455e-01,                     26,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+4.2847669856627135e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.6345643962267786e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.4606330599635839e-04,+0.0000000000000000e+00,
+2.5999999418854713e-01,                     27,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+3.9378222904673521e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.6321758448611945e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.4496283195912838e-04,+0.0000000000000000e+00,
+2.6999999396502972e-01,                     28,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+2.7668839441830073e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.6296979447361082e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.4382132152095437e-04,+0.0000000000000000e+00,
+2.7999999374151230e-01,                     29,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+3.2005648131772091e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.6271314234472811e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.4263900751248002e-04,+0.0000000000000000e+00,
+2.8999999351799488e-01,                     30,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+2.8102520310824275e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.6244767175521702e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.4141618097200990e-04,+0.0000000000000000e+00,
+2.9999999329447746e-01,                     31,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+5.4210108624275222e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.6217345546465367e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.4015307473018765e-04,+0.0000000000000000e+00,
+3.0999999307096004e-01,                     32,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+7.1991024253037494e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.6189053712878376e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.3885003803297877e-04,+0.0000000000000000e+00,
+3.1999999284744263e-01,                     33,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+5.3602955407683339e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.6159898950718343e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.3750730371102691e-04,+0.0000000000000000e+00,
+3.2999999262392521e-01,                     34,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+9.5409791178724390e-17,+0.0000000000000000e+00,                      3,                  0x400,-1.6129887080751359e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.3612527921795845e-04,+0.0000000000000000e+00,
+3.3999999240040779e-01,                     35,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+9.5409791178724390e-17,+0.0000000000000000e+00,                      3,                  0x400,-1.6099025378935039e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.3470419738441706e-04,+0.0000000000000000e+00,
+3.4999999217689037e-01,                     36,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+4.6490589156178430e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.6067322576418519e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.3324440745636821e-04,+0.0000000000000000e+00,
+3.5999999195337296e-01,                     37,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+9.0205620750793969e-17,+0.0000000000000000e+00,                      3,                  0x400,-1.6034783038776368e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.3174620047211647e-04,+0.0000000000000000e+00,
+3.6999999172985554e-01,                     38,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-5.3776427755281020e-17,+0.0000000000000000e+00,                      3,                  0x400,-1.6001415497157723e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.3021004209294915e-04,+0.0000000000000000e+00,
+3.7999999150633812e-01,                     39,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+3.1225022567582528e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.5967225772328675e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.2863616514950991e-04,+0.0000000000000000e+00,
+3.8999999128282070e-01,                     40,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+4.2500725161431774e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.5932224050629884e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.2702497709542513e-04,+0.0000000000000000e+00,
+3.9999999105930328e-01,                     41,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+3.1571967262777889e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.5896417608018965e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.2537682717666030e-04,+0.0000000000000000e+00,
+4.0999999083578587e-01,                     42,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+1.2316536679435330e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.5859812265262008e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.2369212284684181e-04,+0.0000000000000000e+00,
+4.1999999061226845e-01,                     43,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+9.2807705964759180e-17,+0.0000000000000000e+00,                      3,                  0x400,-1.5822419663891196e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.2197121335193515e-04,+0.0000000000000000e+00,
+4.2999999038875103e-01,                     44,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+4.9439619065339002e-17,+0.0000000000000000e+00,                      3,                  0x400,-1.5784244169481099e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.2021450614556670e-04,+0.0000000000000000e+00,
+4.3999999016523361e-01,                     45,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+1.6653345369377348e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.5745297423563898e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.1842240868136287e-04,+0.0000000000000000e+00,
+4.4999998994171619e-01,                     46,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+2.7148422399037031e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.5705586702097207e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.1659532841295004e-04,+0.0000000000000000e+00,
+4.5999998971819878e-01,                     47,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+5.0133508455729725e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.5665122191421688e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.1473367279395461e-04,+0.0000000000000000e+00,
+4.6999998949468136e-01,                     48,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+6.4878658001532585e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.5623911167494953e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.1283784927800298e-04,+0.0000000000000000e+00,
+4.7999998927116394e-01,                     49,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+6.4358240958739543e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.5581962361466140e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.1090832352638245e-04,+0.0000000000000000e+00,
+4.8999998904764652e-01,                     50,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+4.1720099597242211e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.5539287414867431e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.0894550299271941e-04,+0.0000000000000000e+00,
+4.9999998882412910e-01,                     51,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+4.1980308118638732e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.5495893603656441e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.0694979513064027e-04,+0.0000000000000000e+00,
+5.0999998860061169e-01,                     52,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+2.0122792321330962e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.5451792569365352e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.0492172380909324e-04,+0.0000000000000000e+00,
+5.1999998837709427e-01,                     53,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+5.6291776795447390e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.5406991587951779e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.0286175468936563e-04,+0.0000000000000000e+00,
+5.2999998815357685e-01,                     54,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+4.5709963591988867e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.5361502300947905e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.0077023701742291e-04,+0.0000000000000000e+00,
+5.3999998793005943e-01,                     55,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+3.3913843955346579e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.5315333439502865e-04,+0.0000000000000000e+00,                      4,                  0x400,-6.9864775286987424e-04,+0.0000000000000000e+00,
+5.4999998770654202e-01,                     56,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+4.5189546549195825e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.5268496645148844e-04,+0.0000000000000000e+00,                      4,                  0x400,-6.9649470970034599e-04,+0.0000000000000000e+00,
+5.5999998748302460e-01,                     57,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+3.4174052476743100e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.5221000649034977e-04,+0.0000000000000000e+00,                      4,                  0x400,-6.9431163137778640e-04,+0.0000000000000000e+00,
+5.6999998725950718e-01,                     58,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+1.5352302762394743e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.5172857092693448e-04,+0.0000000000000000e+00,                      4,                  0x400,-6.9209898356348276e-04,+0.0000000000000000e+00,
+5.7999998703598976e-01,                     59,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+3.3653635433950058e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.5124074707273394e-04,+0.0000000000000000e+00,                      4,                  0x400,-6.8985723191872239e-04,+0.0000000000000000e+00,
+5.8999998681247234e-01,                     60,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+1.5699247457590104e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.5074666589498520e-04,+0.0000000000000000e+00,                      4,                  0x400,-6.8758690031245351e-04,+0.0000000000000000e+00,
+5.9999998658895493e-01,                     61,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+4.5276282722994665e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.5024640015326440e-04,+0.0000000000000000e+00,                      4,                  0x400,-6.8528851261362433e-04,+0.0000000000000000e+00,
+6.0999998636543751e-01,                     62,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+5.9587751399803324e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.4974009536672384e-04,+0.0000000000000000e+00,                      4,                  0x400,-6.8296253448352218e-04,+0.0000000000000000e+00,
+6.1999998614192009e-01,                     63,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+4.4755865680201623e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.4922782429493964e-04,+0.0000000000000000e+00,                      4,                  0x400,-6.8060943158343434e-04,+0.0000000000000000e+00,
+6.2999998591840267e-01,                     64,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+5.9847959921199845e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.4870973245706409e-04,+0.0000000000000000e+00,                      4,                  0x400,-6.7822984419763088e-04,+0.0000000000000000e+00,
+6.3999998569488525e-01,                     65,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+6.6700117651308233e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.4818590716458857e-04,+0.0000000000000000e+00,                      4,                  0x400,-6.7582417977973819e-04,+0.0000000000000000e+00,
+6.4999998547136784e-01,                     66,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+2.9923979960599922e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.4765645028091967e-04,+0.0000000000000000e+00,                      4,                  0x400,-6.7339302040636539e-04,+0.0000000000000000e+00,
+6.5999998524785042e-01,                     67,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+4.8138576458356397e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.4712150732520968e-04,+0.0000000000000000e+00,                      4,                  0x400,-6.7093688994646072e-04,+0.0000000000000000e+00,
+6.6999998502433300e-01,                     68,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+3.7123082385903672e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.4658116560894996e-04,+0.0000000000000000e+00,                      4,                  0x400,-6.6845631226897240e-04,+0.0000000000000000e+00,
+6.7999998480081558e-01,                     69,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+1.0928757898653885e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.4603555609937757e-04,+0.0000000000000000e+00,                      4,                  0x400,-6.6595181124284863e-04,+0.0000000000000000e+00,
+6.8999998457729816e-01,                     70,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+2.1857515797307769e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.4548478065989912e-04,+0.0000000000000000e+00,                      4,                  0x400,-6.6342396894469857e-04,+0.0000000000000000e+00,
+6.9999998435378075e-01,                     71,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+3.4694469519536142e-17,+0.0000000000000000e+00,                      3,                  0x400,-1.4492895570583642e-04,+0.0000000000000000e+00,                      4,                  0x400,-6.6087325103580952e-04,+0.0000000000000000e+00,
+7.0999998413026333e-01,                     72,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+2.2117724318704290e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.4436821220442653e-04,+0.0000000000000000e+00,                      4,                  0x400,-6.5830029780045152e-04,+0.0000000000000000e+00,
+7.1999998390674591e-01,                     73,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+3.2526065174565133e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.4380265201907605e-04,+0.0000000000000000e+00,                      4,                  0x400,-6.5570551669225097e-04,+0.0000000000000000e+00,
+7.2999998368322849e-01,                     74,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+1.0234868508263162e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.4323239156510681e-04,+0.0000000000000000e+00,                      4,                  0x400,-6.5308960620313883e-04,+0.0000000000000000e+00,
+7.3999998345971107e-01,                     75,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+1.1102230246251565e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.4265756180975586e-04,+0.0000000000000000e+00,                      4,                  0x400,-6.5045303199440241e-04,+0.0000000000000000e+00,
+7.4999998323619366e-01,                     76,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+1.8041124150158794e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.4207826461642981e-04,+0.0000000000000000e+00,                      4,                  0x400,-6.4779643435031176e-04,+0.0000000000000000e+00,
+7.5999998301267624e-01,                     77,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+2.7755575615628914e-17,+0.0000000000000000e+00,                      3,                  0x400,-1.4149464550428092e-04,+0.0000000000000000e+00,                      4,                  0x400,-6.4512022072449327e-04,+0.0000000000000000e+00,
+7.6999998278915882e-01,                     78,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+1.7607443281164592e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.4090679178480059e-04,+0.0000000000000000e+00,                      4,                  0x400,-6.4242508960887790e-04,+0.0000000000000000e+00,
+7.7999998256564140e-01,                     79,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-3.9031278209478160e-17,+0.0000000000000000e+00,                      3,                  0x400,-1.4031484897714108e-04,+0.0000000000000000e+00,                      4,                  0x400,-6.3971156487241387e-04,+0.0000000000000000e+00,
+7.8999998234212399e-01,                     80,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+2.5673907444456745e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.3971893349662423e-04,+0.0000000000000000e+00,                      4,                  0x400,-6.3698017038404942e-04,+0.0000000000000000e+00,
+7.9999998211860657e-01,                     81,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+5.0480453150925086e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.3911914720665663e-04,+0.0000000000000000e+00,                      4,                  0x400,-6.3423154642805457e-04,+0.0000000000000000e+00,
+8.0999998189508915e-01,                     82,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+2.5066754227864863e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.3851563562639058e-04,+0.0000000000000000e+00,                      4,                  0x400,-6.3146615866571665e-04,+0.0000000000000000e+00,
+8.1999998167157173e-01,                     83,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+3.6602665343110630e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.3790850061923265e-04,+0.0000000000000000e+00,                      4,                  0x400,-6.2868464738130569e-04,+0.0000000000000000e+00,
+8.2999998144805431e-01,                     84,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+4.7097742372770313e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.3729787315241992e-04,+0.0000000000000000e+00,                      4,                  0x400,-6.2588759465143085e-04,+0.0000000000000000e+00,
+8.3999998122453690e-01,                     85,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+3.5214886562329184e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.3668388419318944e-04,+0.0000000000000000e+00,                      4,                  0x400,-6.2307552434504032e-04,+0.0000000000000000e+00,
