simFrame,playerId.0,lightMask.0,steering.0,playerId.1,lightMask.1,steering.1,playerId.2,lightMask.2,steering.2,playerId.3,lightMask.3,steering.3,playerId.4,lightMask.4,steering.4,playerId.5,lightMask.5,steering.5,playerId.6,lightMask.6,steering.6,playerId.7,lightMask.7,steering.7,playerId.8,lightMask.8,steering.8,playerId.9,lightMask.9,steering.9
42,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00011865027772728355,3.0,0.0,6.747519364580512e-05,4.0,0.0,0.00011617806740105151,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
43,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00011838116915896536,3.0,0.0,6.724581180606037e-05,4.0,0.0,0.00011590957728913054,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
44,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00011810640717158093,3.0,0.0,6.70120571157895e-05,4.0,0.0,0.00011563552106963472,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
45,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00011782604997279121,3.0,0.0,6.677401688648388e-05,4.0,0.0,0.00011535597877809778,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
46,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00011754016304621472,3.0,0.0,6.653176387771964e-05,4.0,0.0,0.00011507100134622307,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
47,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00011724879004759714,3.0,0.0,6.628539267694578e-05,4.0,0.0,0.00011478066880954431,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
48,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.0001169520110124722,3.0,0.0,6.603498331969604e-05,4.0,0.0,0.00011448503937572241,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
49,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00011664988414850086,3.0,0.0,6.578060856554657e-05,4.0,0.0,0.00011418417852837592,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
50,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00011634247493930161,3.0,0.0,6.552237027790397e-05,4.0,0.0,0.0001138781663030386,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
51,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00011602984886849299,3.0,0.0,6.526034121634439e-05,4.0,0.0,0.00011356706818332896,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
52,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00011571207141969353,3.0,0.0,6.499461596831678e-05,4.0,0.0,0.00011325096420478076,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
53,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00011538920807652175,3.0,0.0,6.472528184531258e-05,4.0,0.0,0.00011292991257505493,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
54,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.0001150613315985538,3.0,0.0,6.445243343478069e-05,4.0,0.0,0.00011260399332968518,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
55,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.0001147285074694082,3.0,0.0,6.41761434962973e-05,4.0,0.0,0.00011227328650420532,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
56,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.0001143908084486611,3.0,0.0,6.389652116922663e-05,4.0,0.0,0.00011193786485819146,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
57,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00011404831457184629,3.0,0.0,6.361365376506001e-05,4.0,0.0,0.00011159780115121976,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
58,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00011370107677066699,3.0,0.0,6.332762859528884e-05,4.0,0.0,0.00011125318269478157,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
59,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00011334918963257225,3.0,0.0,6.303854752331971e-05,4.0,0.0,0.00011090407497249544,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
60,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00011299271864118057,3.0,0.0,6.27464905846864e-05,4.0,0.0,0.00011055057257181032,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
61,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00011263173655606806,3.0,0.0,6.245156691875309e-05,4.0,0.0,0.0001101927409763448,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
62,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00011226631613681092,3.0,0.0,6.215386383701116e-05,4.0,0.0,0.00010983066749759018,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
63,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.0001118965374189429,3.0,0.0,6.185348320286721e-05,4.0,0.0,0.00010946443944703788,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
64,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00011152248771395534,3.0,0.0,6.155051232781261e-05,4.0,0.0,0.00010909413686022162,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
65,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00011114422522950916,3.0,0.0,6.124504579929634e-05,4.0,0.0,0.00010871983249671757,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
66,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00011076183727709575,3.0,0.0,6.0937196394661435e-05,4.0,0.0,0.00010834162094397469,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
67,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00011037541116820647,3.0,0.0,6.062704414944165e-05,4.0,0.0,0.0001079595895134844,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
68,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00010998501238645986,3.0,0.0,6.031469820300117e-05,4.0,0.0,0.00010757381096482276,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
69,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00010959072824334727,3.0,0.0,6.0000249504810206e-05,4.0,0.0,0.00010718437988543884,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
70,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00010919263877440244,3.0,0.0,5.968379628029652e-05,4.0,0.0,0.00010679138358682394,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
71,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00010879082401515916,3.0,0.0,5.936543675488792e-05,4.0,0.0,0.00010639490210451187,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
72,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00010838536400115116,3.0,0.0,5.904527279199102e-05,4.0,0.0,0.00010599503002595156,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
73,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00010797634604386984,3.0,0.0,5.8723395341075964e-05,4.0,0.0,0.00010559185466263443,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
74,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00010756385017884897,3.0,0.0,5.8399909903528176e-05,4.0,0.0,0.00010518545605009423,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
75,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00010714795644162224,3.0,0.0,5.8074907428817824e-05,4.0,0.0,0.00010477593605173753,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
76,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00010672875214368104,3.0,0.0,5.7748493418330333e-05,4.0,0.0,0.00010436336742714047,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
77,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00010630631732055916,3.0,0.0,5.7420755183557055e-05,4.0,0.0,0.00010394785203970967,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
78,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.0001058807465597056,3.0,0.0,5.7091801863862195e-05,4.0,0.0,0.00010352947720093653,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
79,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.0001054521053447388,3.0,0.0,5.6761720770737156e-05,4.0,0.0,0.00010310833022231236,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
80,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00010502050281502306,3.0,0.0,5.643061376758851e-05,4.0,0.0,0.00010268450569128618,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
81,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00010458600445417689,3.0,0.0,5.6098575441865244e-05,4.0,0.0,0.00010225809091934934,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
82,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00010414870484964922,3.0,0.0,5.576570038101636e-05,4.0,0.0,0.00010182917321799324,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
83,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00010370868403697386,3.0,0.0,5.543209044844843e-05,4.0,0.0,0.00010139784717466682,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
84,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00010326602932764216,3.0,0.0,5.509783659363166e-05,4.0,0.0,0.0001009642073768191,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
85,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00010282083530910313,3.0,0.0,5.476303704199381e-05,4.0,0.0,0.00010052834113594145,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
